longitude,latitude,prediction_day1,prediction_day2,prediction_day3
-40.6420709079993,-9.47519437096892,135.76028729173512,137.38651639390918,138.76649668779172
-40.6136993739944,-9.47519437096892,142.07287668894244,143.1038240773979,144.5332830328111
-40.7555570440186,-9.446822836964081,114.53463989693442,116.44476896861008,118.43995413656721
-40.6988139760089,-9.446822836964081,126.29210722576201,128.27530063558967,130.1456725222257
-40.6704424420041,-9.446822836964081,131.66346058575797,133.18502195765703,134.5735730518982
-40.6420709079993,-9.446822836964081,138.7991943251296,141.77896816474268,142.97305671213346
-40.6136993739944,-9.446822836964081,146.48077679901021,147.64886117508095,149.02353904441975
-40.5853278399896,-9.446822836964081,153.52545354432124,154.56707160058278,155.85552988854087
-40.556956305984706,-9.446822836964081,159.27919253693517,159.9492456064527,161.55763771619817
-40.7555570440186,-9.418451302959241,114.72256755843512,116.92890271400115,118.72652547228836
-40.7271855100138,-9.418451302959241,119.99306226268398,121.60942363100186,123.63454223614696
-40.6988139760089,-9.418451302959241,126.42927925122011,128.26439611410444,130.22282669957443
-40.6704424420041,-9.418451302959241,132.49738021680946,133.94726306146947,135.56713873174348
-40.6420709079993,-9.418451302959241,140.7302278473733,141.86661751985858,143.0822023430902
-40.6136993739944,-9.418451302959241,148.39104814316036,149.53881878695046,151.5844120264925
-40.5853278399896,-9.418451302959241,156.9964747010358,157.5970092612217,158.2228148741274
-40.556956305984706,-9.418451302959241,163.99585087400882,165.2021652804372,167.03124858351686
-40.471841703970206,-9.418451302959241,167.48449554831552,168.49119727282167,169.44570093069092
-40.7271855100138,-9.390079768954411,119.29902290185706,121.21473468969266,123.57117974944205
-40.6988139760089,-9.390079768954411,125.38302932221136,127.23644883150975,129.07713413885426
-40.6704424420041,-9.390079768954411,132.3661542713578,133.93598641072728,135.55829804216705
-40.6420709079993,-9.390079768954411,140.74369181341137,141.88379694027128,143.04750567972278
-40.6136993739944,-9.390079768954411,149.19954160776538,151.44055418465553,152.5399043936456
-40.5853278399896,-9.390079768954411,157.67748088544687,158.170440529895,158.18382232796705
-40.556956305984706,-9.390079768954411,165.67457476106753,167.1768995722214,168.02118519585449
-40.5285847719799,-9.390079768954411,170.95850375037423,171.85352979612725,172.42051721554043
-40.5002132379751,-9.390079768954411,172.54123819850778,173.89504667194896,175.47021132646273
-40.471841703970206,-9.390079768954411,170.21321766240223,171.020923921281,171.88547118415508
-40.7271855100138,-9.361708234949571,117.39681731433924,119.26556690157088,121.21473468969266
-40.6988139760089,-9.361708234949571,123.7254293713267,125.6509772261765,127.72863266811508
-40.6704424420041,-9.361708234949571,130.58476931114527,131.85268378430388,133.28273915097222
-40.6420709079993,-9.361708234949571,138.5472651351716,140.56685853771313,141.66891152088928
-40.6136993739944,-9.361708234949571,147.53539895553433,148.8444805154969,149.78560966892866
-40.5853278399896,-9.361708234949571,155.82359912985964,157.09477579705228,157.84489759847693
-40.556956305984706,-9.361708234949571,163.15324177946684,164.03365100485127,165.17423903619726
-40.5285847719799,-9.361708234949571,168.7562815855042,169.91241795451796,170.72457833389663
-40.5002132379751,-9.361708234949571,170.8330734009761,171.90696623341543,172.5197661843814
-40.471841703970206,-9.361708234949571,167.5172849649408,168.60185559892227,169.7511242235191
-40.4434701699654,-9.361708234949571,161.54611873666263,162.45727332625046,163.0213728307057
-40.38672710195571,-9.361708234949571,139.08501158737204,140.86113451638812,142.1090657330022
-40.358355567950895,-9.361708234949571,128.3118721236643,130.22717112344384,131.6257902059972
-36.9537714873706,-9.361708234949571,88.66529971222627,91.36105612974222,93.9413204256757
-40.7271855100138,-9.333336700944741,114.51307574315126,116.38167509388948,118.2556607158818
-40.6988139760089,-9.333336700944741,121.0709374760229,123.13196597244165,125.03763449579017
-40.6704424420041,-9.333336700944741,127.6936015391758,129.4447316674476,131.21059095264883
-40.6420709079993,-9.333336700944741,134.42844050833992,135.739302917598,137.43435995122596
-40.6136993739944,-9.333336700944741,142.51220050922623,143.7053264901662,145.30768151298673
-40.5853278399896,-9.333336700944741,151.51583402390278,152.53343031206418,153.5291442888348
-40.556956305984706,-9.333336700944741,157.67631053247098,158.43354411970603,159.14013723674526
-40.5285847719799,-9.333336700944741,162.4412037549671,162.97614853373554,163.4032800665907
-40.5002132379751,-9.333336700944741,163.28447279590944,164.1217019360757,165.278688926673
-40.471841703970206,-9.333336700944741,161.97003621766274,162.93723045273038,163.34826585215134
-40.4434701699654,-9.333336700944741,154.225459469964,155.8317984859231,157.7315170776068
-40.415098635960604,-9.333336700944741,145.0575559607378,146.76403314119136,147.8905985675033
-40.38672710195571,-9.333336700944741,133.89496457281706,135.6287103482095,137.3072361687706
-40.358355567950895,-9.333336700944741,122.9236353941953,124.74548080210357,126.88090407486894
-37.0105145553803,-9.333336700944741,91.43012419573655,94.66708308662268,95.91178322685643
-36.9821430213755,-9.333336700944741,90.27226282265832,92.94870251060527,97.1538641633791
-36.9537714873706,-9.333336700944741,87.80615099428576,90.64688894667142,93.30371541755876
-36.9253999533658,-9.333336700944741,85.73165670353715,88.45227829807291,90.73278762565947
-36.5849415453078,-9.333336700944741,74.23502281710692,77.37250079223757,78.76675557506809
-40.7271855100138,-9.3049651669399,111.33949910315472,112.89788403235785,114.55059715283335
-40.6988139760089,-9.3049651669399,116.85202277431438,118.61643143685924,120.09512893372278
-40.6704424420041,-9.3049651669399,123.25691673719399,125.15492036759755,127.18682597815169
-40.6420709079993,-9.3049651669399,129.53542871624055,131.26378452252092,132.52161209137716
-40.6136993739944,-9.3049651669399,135.8216320625457,137.42952611068193,138.87241219472864
-40.5853278399896,-9.3049651669399,142.85293255545824,143.7750896431424,145.4134200668167
-40.556956305984706,-9.3049651669399,148.90539922728843,149.8548950723089,152.18655709581796
-40.5285847719799,-9.3049651669399,152.5560310218218,153.59686791080438,154.4843117964325
-40.5002132379751,-9.3049651669399,153.54615896139182,154.50947077973325,155.92307624445237
-40.471841703970206,-9.3049651669399,151.60463199701513,152.80679456800235,153.88980886610352
-40.4434701699654,-9.3049651669399,143.79275577913074,145.44308708509402,147.0718423525353
-40.415098635960604,-9.3049651669399,135.47351626979153,136.52847590938993,138.53769978290256
-40.38672710195571,-9.3049651669399,126.00358705764742,127.99604747142679,129.785777403374
-40.358355567950895,-9.3049651669399,114.61580636218444,116.60322424191698,118.48219675854745
-40.3299840339461,-9.3049651669399,105.43772669091568,109.44243001980672,112.20322503560075
-38.23049051758821,-9.3049651669399,36.63037769892304,38.70088931621416,40.91791310441443
-37.0388860893851,-9.3049651669399,95.95486614370527,97.71477880433133,100.2826485093099
-37.0105145553803,-9.3049651669399,92.88189506816384,95.6670868737963,96.88081518088424
-36.9821430213755,-9.3049651669399,88.03826626434484,90.84589594001082,93.44290915334034
-36.9537714873706,-9.3049651669399,86.88923916112495,90.18892853142556,92.77737066072406
-36.9253999533658,-9.3049651669399,84.00972674770581,87.37105279548595,88.02639044138132
-36.6700561473223,-9.3049651669399,74.2928780741631,77.48530323313882,76.8440241937996
-36.6416846133174,-9.3049651669399,73.51184030228414,76.55892573276056,78.59711360932408
-36.613313079312604,-9.3049651669399,72.54052792504355,75.21162322977919,77.64948181030331
-36.5849415453078,-9.3049651669399,71.19031489517447,73.9029885659483,76.55612145506745
-40.6704424420041,-9.27659363293507,117.36883704082253,119.2376622224922,121.17179257854495
-40.6420709079993,-9.27659363293507,123.25847153901611,125.15598543632785,127.18998037945383
-40.6136993739944,-9.27659363293507,128.3259853180748,130.273075324892,131.55492433603678
-40.5853278399896,-9.27659363293507,133.49758805726714,134.93297080235334,136.10827046261824
-40.556956305984706,-9.27659363293507,138.1859747358311,139.127811854441,140.82458233141406
-40.5285847719799,-9.27659363293507,140.69041140639428,141.925871632543,143.06902611653933
-40.5002132379751,-9.27659363293507,140.69041140639428,141.9516508690973,143.12956487765413
-40.471841703970206,-9.27659363293507,137.7343750629864,139.00549838226053,140.7459571491577
-40.4434701699654,-9.27659363293507,131.66236813377114,133.17617023293937,134.57054787052726
-40.415098635960604,-9.27659363293507,124.14650897474907,126.1917934704398,128.2375898078935
-40.38672710195571,-9.27659363293507,114.44284164763936,116.18673749691787,118.22406668230288
-40.358355567950895,-9.27659363293507,106.32770723544888,109.18711823962191,111.3020260230159
-40.3299840339461,-9.27659363293507,97.5960685662175,100.0174850538138,101.85642880054573
-38.23049051758821,-9.27659363293507,31.580944930122733,33.5065967966008,35.01060376340964
-38.2021189835834,-9.27659363293507,32.915976359565654,35.37270386646565,37.94372138749228
-38.1737474495786,-9.27659363293507,35.2528095848147,37.846598456537535,40.47304970592907
-37.0388860893851,-9.27659363293507,96.27174313361978,99.18929965038888,101.48433779435916
-37.0105145553803,-9.27659363293507,93.14954066699288,96.45000089797888,98.06380636516455
-36.9821430213755,-9.27659363293507,88.93930678822711,91.85700679997764,94.3152141399628
-36.9537714873706,-9.27659363293507,85.50540700294319,88.39056544491814,90.69106229080221
-36.9253999533658,-9.27659363293507,82.99884638224046,85.11408462506313,87.9004355137174
-36.897028419361,-9.27659363293507,79.66594041607623,83.09281697489978,84.83049095311134
-36.8402853513513,-9.27659363293507,76.3747351680826,78.78479067526702,81.64287003117285
-36.8119138173465,-9.27659363293507,75.53911684039267,77.78277853313172,80.54101607526086
-36.7835422833416,-9.27659363293507,74.76839255225255,77.83969369738182,79.72860989411193
-36.726799215332,-9.27659363293507,74.59991090849155,77.31822409615583,79.64072083127303
-36.6984276813271,-9.27659363293507,74.12671795320833,77.16373596552495,78.9127008515286
-36.6700561473223,-9.27659363293507,73.33619846480953,76.29408819229532,77.65297200951143
-36.6416846133174,-9.27659363293507,71.74585142190257,74.28963670847405,77.04047749669138
-36.613313079312604,-9.27659363293507,70.33243077268817,72.81943358849037,75.30364963250823
-36.5849415453078,-9.27659363293507,68.18809380371391,70.92749131776439,73.24486204866297
-36.5565700113029,-9.27659363293507,66.56520032679998,68.85609170068082,71.50467606162287
-40.6704424420041,-9.24822209893023,112.38841968499341,112.90623243879627,114.42382095517692
-40.6420709079993,-9.24822209893023,114.58232930948536,116.47090478279662,118.39924041827562
-40.6136993739944,-9.24822209893023,119.53789916812255,121.48037230864392,124.38425065189104
-40.5853278399896,-9.24822209893023,123.81468249413045,125.62656274964696,127.66997680163202
-40.556956305984706,-9.24822209893023,126.53456477803945,128.30292711616679,130.273075324892
-40.5285847719799,-9.24822209893023,127.9349398440343,129.77188493749398,131.40233125263237
-40.5002132379751,-9.24822209893023,127.09102395768883,129.0408309837755,130.61977924662986
-40.471841703970206,-9.24822209893023,123.88198703951552,125.74873267367089,127.91912515448762
-40.4434701699654,-9.24822209893023,118.40486749744112,120.10354450370673,121.67431844058837
-40.415098635960604,-9.24822209893023,112.16968039783536,112.51046246772752,113.23161406284932
-40.38672710195571,-9.24822209893023,103.90576070830569,106.4356109668735,108.67349439934547
-40.358355567950895,-9.24822209893023,95.07153946653592,96.3429579475366,99.18318550742633
-40.3299840339461,-9.24822209893023,89.51506675433647,91.18361698975197,93.26719463895323
-38.258862051593105,-9.24822209893023,25.245714163580434,26.839309346622098,28.685623054971416
-38.23049051758821,-9.24822209893023,25.786489649274117,27.506859403125954,29.56346969876732
-38.2021189835834,-9.24822209893023,27.69666834250666,29.731755135751797,31.673794499863302
