,Unnamed: 0,latitude,longitude,day1,day2,day3,prediction
47,47,-7.932427325055584,-34.94373563164901,0.0025837663561105732,0.0025837663561105732,0.0335770845413208,0.03874461725354195
48,48,-7.932434361719762,-34.942228089808175,0.002608931390568614,0.002608931390568614,0.034052267670631416,0.03927012905478477
49,49,-7.932441392932493,-34.94072054658787,0.002634500153362751,0.002634500153362751,0.0345333144068718,0.03980231285095215
50,50,-7.932448418693756,-34.93921300198916,0.002659928984940052,0.002659928984940052,0.0350128673017025,0.04033272340893745
51,51,-7.932462453861785,-34.93619790866082,0.002708876971155405,0.002708876971155405,0.03594648092985153,0.04136423394083977
52,52,-7.932469463268503,-34.93469035993332,0.002731954911723733,0.002731954911723733,0.03639385476708412,0.0418577678501606
53,53,-7.9329700277363475,-35.0055476981258,0.003921656869351864,0.003921656869351864,0.04168954119086266,0.04953285679221153
54,54,-7.932977288663241,-35.00404021072292,0.0038699160795658827,0.0038699160795658827,0.04133296385407448,0.04907279461622238
55,55,-7.932984544139112,-35.00253272189673,0.003817943390458822,0.003817943390458822,0.040971200913190835,0.04860708862543106
56,56,-7.932991794163942,-35.001025231648285,0.0037657849024981256,0.0037657849024981256,0.0406046025454998,0.048136170953512185
57,57,-7.932999038737703,-34.99951773997869,0.003713491838425398,0.003713491838425398,0.04023357480764389,0.04766055569052696
58,58,-7.933006277860375,-34.99801024688897,0.0036611217074096203,0.0036611217074096203,0.03985860571265221,0.04718085005879402
59,59,-7.933013511531925,-34.99650275238024,0.0036087371408939357,0.0036087371408939357,0.03948025405406952,0.046697728335857384
60,60,-7.933020739752332,-34.994995256453535,0.003556405892595649,0.003556405892595649,0.03909913077950478,0.04621194303035736
61,61,-7.933027962521575,-34.99348775910992,0.003504198975861073,0.003504198975861073,0.038715910166502,0.04572430625557899
62,62,-7.933227986786043,-34.95127726256864,0.002433361485600471,0.002433361485600471,0.030999824404716488,0.035866547375917435
63,63,-7.933235051460704,-34.9497697246,0.002446430502459407,0.002446430502459407,0.0313158892095089,0.03620874881744385
64,64,-7.933242110683461,-34.94826218524654,0.002464489080011845,0.002464489080011845,0.031696520745754235,0.03662549704313278
65,65,-7.9332491644542875,-34.94675464450931,0.002486511366441846,0.002486511366441846,0.03212917223572731,0.037102196365594864
66,66,-7.93325621277316,-34.945247102389395,0.0025114314630627628,0.0025114314630627628,0.03260049596428871,0.03762336075305939
67,67,-7.933263255640058,-34.943739558887856,0.002538229804486036,0.002538229804486036,0.03309747204184532,0.03817393258213997
68,68,-7.933270293054955,-34.94223201400576,0.0025659992825239897,0.0025659992825239897,0.033608291298151016,0.038740288466215134
69,69,-7.933277325017826,-34.940724467744175,0.002593983896076679,0.002593983896076679,0.03412290662527084,0.03931087628006935
70,70,-7.933284351528647,-34.939216920104194,0.002621595282107592,0.002621595282107592,0.034633297473192215,0.03987648710608482
71,71,-7.933291372587393,-34.937709371086854,0.002648407593369484,0.002648407593369484,0.03513345122337341,0.04043026641011238
72,72,-7.933298388194046,-34.93620182069323,0.002674142131581903,0.002674142131581903,0.03561922162771225,0.040967509150505066
73,73,-7.933305398348573,-34.934694268924424,0.002698645461350679,0.002698645461350679,0.03608806431293488,0.04148535430431366
74,74,-7.933312403050955,-34.93318671578145,0.002721862168982625,0.002721862168982625,0.036538723856210716,0.04198244586586952
75,75,-7.933354316768829,-34.924141368126634,0.002838218817487359,0.002838218817487359,0.038887731730937965,0.04456416890025139
76,76,-7.933805927005024,-35.00555175048492,0.0039049074985086922,0.0039049074985086922,0.04154258593916893,0.04935240000486374
77,77,-7.933813188706482,-35.00404426004102,0.0038523133844137187,0.0038523133844137187,0.04117758944630623,0.04888221621513367
78,78,-7.933820444956338,-35.00253676817379,0.0037994515150785455,0.0037994515150785455,0.040806934237480164,0.04840583726763725
79,79,-7.933827695754571,-35.00102927488431,0.003746367758139968,0.003746367758139968,0.04043095931410789,0.04792369529604912
80,80,-7.933834941101153,-34.99952178017364,0.0036931149661540994,0.0036931149661540994,0.04005008563399315,0.04743631556630135
81,81,-7.933842180996062,-34.99801428404286,0.003639752743765712,0.003639752743765712,0.03966481238603592,0.04694431647658348
82,82,-7.933849415439272,-34.99650678649302,0.003586346749216318,0.003586346749216318,0.039275724440813065,0.04644841700792313
83,83,-7.933856644430758,-34.99499928752522,0.0035329686943441634,0.0035329686943441634,0.03888346627354622,0.045949403196573264
84,84,-7.933863867970495,-34.99349178714048,0.003479693783447146,0.003479693783447146,0.03848874941468239,0.04544813558459282
85,85,-7.934063913572742,-34.95128120544227,0.002372853457927704,0.002372853457927704,0.03032096289098263,0.03506667166948318
86,86,-7.934070979001031,-34.94977366443212,0.002388124587014318,0.002388124587014318,0.030664943158626563,0.03544119372963905
87,87,-7.934078038976837,-34.94826612203711,0.002408845350146294,0.002408845350146294,0.03107998333871365,0.035897672176361084
88,88,-7.934085093500133,-34.94675857825834,0.0024338143412023783,0.0024338143412023783,0.03155131265521049,0.036418940871953964
89,89,-7.934092142570895,-34.94525103309687,0.002461793832480907,0.002461793832480907,0.03206336125731468,0.03698695078492165
90,90,-7.934099186189097,-34.94374348655375,0.00249161571264267,0.00249161571264267,0.03260114043951035,0.03758437186479568
91,91,-7.934106224354718,-34.94223593863007,0.002522255992516875,0.002522255992516875,0.03315126895904541,0.03819578140974045
92,92,-7.9341132570677315,-34.94072838932689,0.002552879974246025,0.002552879974246025,0.03370257839560509,0.03880833834409714
93,93,-7.9341202843281105,-34.939220838645284,0.0025828517973423,0.0025828517973423,0.03424634411931038,0.03941204771399498
94,94,-7.934127306135834,-34.93771328658631,0.002611728385090828,0.002611728385090828,0.0347762443125248,0.03999970108270645
95,95,-7.934134322490887,-34.93620573315106,0.002639233600348234,0.002639233600348234,0.03528808429837227,0.04056655243039131
96,96,-7.9341413333932245,-34.934698178340575,0.002665231004357338,0.002665231004357338,0.035779476165771484,0.04110993817448616
97,97,-7.93414833884284,-34.93319062215595,0.002689691260457039,0.002689691260457039,0.03624946251511574,0.041628845036029816
98,98,-7.934155338839707,-34.93168306459823,0.002712665591388941,0.002712665591388941,0.036698147654533386,0.042123477905988686
99,99,-7.93419025703191,-34.92414525625081,0.002809908939525485,0.002809908939525485,0.0386667288839817,0.04428654536604881
100,100,-7.934641826238175,-35.00555580328465,0.003888212144374847,0.003888212144374847,0.04139558970928192,0.049172013998031616
101,101,-7.9346490887142025,-35.0040483097994,0.0038347451481968156,0.0038347451481968156,0.04102195426821709,0.04869144409894943
102,102,-7.934656345738043,-35.00254081489081,0.003780970815569162,0.003780970815569162,0.0406421460211277,0.04820408672094345
103,103,-7.934663597309684,-35.00103331855995,0.0037269361782819033,0.0037269361782819033,0.04025650024414062,0.047710373997688287
104,104,-7.934670843429089,-34.99952582080789,0.0036726950202137227,0.0036726950202137227,0.03986544907093048,0.04721083864569664
105,105,-7.93467808409624,-34.9980183216357,0.0036183092743158345,0.0036183092743158345,0.03946950659155846,0.04670612514019012
106,106,-7.93468531931111,-34.99651082104445,0.003563847858458757,0.003563847858458757,0.0390692763030529,0.046196971088647835
107,107,-7.934692549073679,-34.9950033190352,0.003509386209771037,0.003509386209771037,0.038665443658828735,0.04568421840667725
108,108,-7.934699773383914,-34.99349581560903,0.003455005120486021,0.003455005120486021,0.03825877234339714,0.045168783515691764
109,109,-7.934899840324018,-34.951285148744624,0.002309482544660568,0.002309482544660568,0.0296016987413168,0.03422066196799278
110,110,-7.934906906505947,-34.94977760469261,0.0023272573016583924,0.0023272573016583924,0.02997739985585213,0.034631915390491486
111,111,-7.934913967234802,-34.94827005925574,0.002350999973714352,0.002350999973714352,0.03043150156736374,0.035133503377437585
112,112,-7.934921022510568,-34.946762512435086,0.002379298210144043,0.002379298210144043,0.03094654716551304,0.03570514544844627
113,113,-7.934928072333221,-34.94525496423172,0.002410710789263248,0.002410710789263248,0.03150432556867599,0.036325749009847634
114,114,-7.934935116702732,-34.943747414646694,0.002443897305056453,0.002443897305056453,0.03208755329251289,0.03697534650564194
115,115,-7.934942155619076,-34.9422398636811,0.00247770338319242,0.00247770338319242,0.03268105536699295,0.037636462599039085
116,116,-7.934949189082237,-34.940732311335985,0.0025112077128142123,0.0025112077128142123,0.03327245265245438,0.03829486668109894
117,117,-7.934956217092178,-34.93922475761244,0.002543729497119784,0.002543729497119784,0.033852316439151764,0.03893977403640747
118,118,-7.9349632396488845,-34.937717202511514,0.0025748114567250013,0.0025748114567250013,0.03441404178738594,0.03956366330385208
119,119,-7.934970256752334,-34.936209646034285,0.00260418769903481,0.00260418769903481,0.034953486174345016,0.0401618592441082
120,120,-7.934977268402496,-34.93470208818182,0.002631746232509613,0.002631746232509613,0.03546851128339767,0.0407320037484169
121,121,-7.934984274599347,-34.93319452895518,0.002657491015270352,0.002657491015270352,0.03595853224396706,0.041273515671491616
122,122,-7.934991275342866,-34.93168696835545,0.0026815095916390423,0.0026815095916390423,0.036424100399017334,0.04178712144494057
123,123,-7.934998270633027,-34.9301794063837,0.0027039451524615288,0.0027039451524615288,0.03686654195189476,0.04227443039417267
124,124,-7.935012244853184,-34.92716427832837,0.002744787139818072,0.002744787139818072,0.037689592689275735,0.043179169297218316
125,125,-7.935019223783129,-34.92565671224695,0.00276358425617218,0.00276358425617218,0.038074497133493417,0.043601665645837784
126,126,-7.935026197259622,-34.92414914479777,0.002781557850539684,0.002781557850539684,0.03844457864761353,0.04400769248604774
127,127,-7.935033165282634,-34.922641575981906,0.002798892324790359,0.002798892324790359,0.03880193829536438,0.044399723410606384
128,128,-7.935054036630577,-34.91811886134492,0.002848697826266289,0.002848697826266289,0.03981642797589302,0.0455138236284256
129,129,-7.935060982839441,-34.91661128707301,0.002865036483854055,0.002865036483854055,0.04014073684811592,0.04587081074714661
130,130,-7.935470456732423,-35.00706735162751,0.003925552126020193,0.003925552126020193,0.041624177247285836,0.0494752824306488
131,131,-7.935477725435757,-35.005559856525004,0.003871579887345433,0.003871579887345433,0.04124863818287849,0.048991799354553216
132,132,-7.935484988686353,-35.00405235999807,0.0038172192871570596,0.0038172192871570596,0.04086613282561302,0.04850057139992714
133,133,-7.935492246484191,-35.002544862047785,0.00376250920817256,0.00376250920817256,0.04047690331935883,0.04800192266702652
134,134,-7.9354994988292376,-35.001037362675206,0.003707496682181954,0.003707496682181954,0.040081288665533066,0.04749628156423569
135,135,-7.935506745721471,-34.99952986188143,0.003652237122878432,0.003652237122878432,0.03967971354722977,0.04698418825864792
136,136,-7.935513987160867,-34.99802235966751,0.003596794558688998,0.003596794558688998,0.039272710680961616,0.046466298401355736
137,137,-7.935521223147407,-34.996514856034516,0.003541241399943829,0.003541241399943829,0.03886090964078903,0.04594339057803154
138,138,-7.935528453681053,-34.995007350983485,0.003485657274723053,0.003485657274723053,0.038445040583610535,0.04541635513305664
139,139,-7.935535678761787,-34.993499844515554,0.003430128563195467,0.003430128563195467,0.03802591562271118,0.044886171817779534
140,140,-7.935700350558146,-34.95882680713614,0.002273032674565911,0.002273032674565911,0.02847822196781635,0.03302428871393204
141,141,-7.9357074447615865,-34.95731926698234,0.002248539123684168,0.002248539123684168,0.028319815173745162,0.032816894352436066
142,142,-7.935714533511502,-34.955811725438316,0.002232921309769154,0.002232921309769154,0.0282702911645174,0.03273613378405571
143,143,-7.935721616807865,-34.95430418250516,0.0022268348839133982,0.0022268348839133982,0.02833961509168148,0.032793283462524414
144,144,-7.935728694650653,-34.95279663818392,0.002230361104011536,0.002230361104011536,0.028530560433864587,0.032991282641887665
145,145,-7.935735767039838,-34.95128909247567,0.002242974005639553,0.002242974005639553,0.02883808687329292,0.03332403302192688
146,146,-7.935742833975401,-34.94978154538148,0.0022636039648205038,0.0022636039648205038,0.029249975457787514,0.033777184784412384
147,147,-7.935749895457316,-34.94827399690243,0.00229078670963645,0.00229078670963645,0.02974857576191425,0.03433014824986458
148,148,-7.9357569514855575,-34.94676644703956,0.00232285400852561,0.00232285400852561,0.03031316213309765,0.03495886921882629
149,149,-7.935764002060099,-34.94525889579397,0.00235812459141016,0.00235812459141016,0.03092237561941147,0.03563862293958664
150,150,-7.935771047180919,-34.94375134316672,0.002395057119429111,0.002395057119429111,0.03155625611543655,0.036346368491649635
151,151,-7.935778086847995,-34.942243789158866,0.002432352164760232,0.002432352164760232,0.03219762817025185,0.03706233575940132
152,152,-7.935785121061302,-34.9407362337715,0.002468997379764915,0.002468997379764915,0.0328327938914299,0.03777078911662102
153,153,-7.935792149820809,-34.93922867700567,0.002504268195480108,0.002504268195480108,0.0334516353905201,0.03846017271280289
154,154,-7.935799173126504,-34.93772111886245,0.002537700580433011,0.002537700580433011,0.03404735028743744,0.039122752845287316
155,155,-7.935806190978353,-34.936213559342924,0.002569047268480062,0.002569047268480062,0.03461594507098198,0.03975404053926468
156,156,-7.935813203376338,-34.93470599844813,0.002598230261355639,0.002598230261355639,0.03515564650297165,0.04035210981965065
157,157,-7.935820210320427,-34.93319843617917,0.002625295426696539,0.002625295426696539,0.035666365176439285,0.04091695323586464
158,158,-7.935827211810607,-34.931690872537104,0.002650374080985785,0.002650374080985785,0.036149181425571435,0.041449930518865585
159,159,-7.9358342078468445,-34.93018330752298,0.002673651790246367,0.002673651790246367,0.03660595417022705,0.041953258216381066
160,160,-7.935841198429122,-34.928675741137894,0.002695343689993024,0.002695343689993024,0.03703900426626205,0.042429689317941666
161,161,-7.935848183557407,-34.927168173382896,0.002715677255764604,0.002715677255764604,0.03745086863636971,0.04288222268223763
162,162,-7.935855163231685,-34.92566060425907,0.0027348804287612443,0.0027348804287612443,0.03784414008259773,0.0433138981461525
163,163,-7.935862137451926,-34.92415303376748,0.002753171836957335,0.002753171836957335,0.03822134435176849,0.04372768849134445
164,164,-7.935869106218108,-34.92264546190919,0.002770757302641869,0.002770757302641869,0.0385848693549633,0.044126380234956734
165,165,-7.93587606953021,-34.92113788868528,0.002787824720144272,0.002787824720144272,0.03893690556287766,0.0445125550031662
166,166,-7.935889979792066,-34.91812273814484,0.002821070607751608,0.002821070607751608,0.03961421549320221,0.045256357640028
167,167,-7.935896926741773,-34.91661516083046,0.002837535226717591,0.002837535226717591,0.03994277864694595,0.04561785236001015
168,168,-7.936306355119322,-35.007071408350484,0.0039098612032830715,0.0039098612032830715,0.04148589447140694,0.04930561780929565
169,169,-7.936313624597808,-35.00556391020598,0.0038550200406461954,0.0038550200406461954,0.04110182449221611,0.048811864107847214
170,170,-7.936320888622983,-35.004056410637034,0.0037997448816895476,0.0037997448816895476,0.0407102145254612,0.04830970242619514
171,171,-7.936328147194809,-35.002548909644716,0.003744074609130621,0.003744074609130621,0.0403112955391407,0.04779944568872452
172,172,-7.936335400313268,-35.00104140723011,0.003688056487590075,0.003688056487590075,0.039905387908220284,0.047281499952077866
173,173,-7.936342647978332,-34.99953390339428,0.003631747094914317,0.003631747094914317,0.039492927491664886,0.046756420284509666
174,174,-7.936349890189977,-34.998026398138286,0.003575212555006146,0.003575212555006146,0.039074454456567764,0.04622487723827362
175,175,-7.936357126948183,-34.9965188914632,0.00351852853782475,0.00351852853782475,0.03865062817931175,0.045687686651945114
176,176,-7.936364358252916,-34.99501138337009,0.003461780259385705,0.003461780259385705,0.03822222352027893,0.04514578357338905
177,177,-7.936371584104153,-34.99350387386004,0.0034050596877932553,0.0034050596877932553,0.03779011219739914,0.0446002297103405
178,178,-7.936378804501879,-34.9919963629341,0.00334846437908709,0.00334846437908709,0.03735524043440819,0.04405216872692108
179,179,-7.936536273461614,-34.958830766508285,0.002203206997364759,0.002203206997364759,0.02767802216112614,0.03208443522453308
180,180,-7.936543368421601,-34.95732322331203,0.002176433801651001,0.002176433801651001,0.02748800627887249,0.031840875744819634
181,181,-7.936550457927483,-34.95581567872556,0.002159552183002234,0.002159552183002234,0.02741977572441101,0.03173888102173805
182,182,-7.936557541979233,-34.95430813274992,0.002153393812477589,0.002153393812477589,0.0274858009070158,0.03179258853197098
183,183,-7.9365646205768225,-34.9528005853862,0.002158090006560087,0.002158090006560087,0.02768977731466293,0.03200595825910568
184,184,-7.936571693720236,-34.95129303663546,0.002173025859519839,0.002173025859519839,0.0280257873237133,0.03237183764576912
185,185,-7.936578761409438,-34.949785486498754,0.002196923363953829,0.002196923363953829,0.028479127213358883,0.03287297487258911
186,186,-7.936585823644406,-34.94827793497717,0.00222803233191371,0.00222803233191371,0.029028575867414468,0.03348464146256447
187,187,-7.936592880425124,-34.94677038207177,0.002264375565573573,0.002264375565573573,0.029649434611201286,0.03417818620800972
188,188,-7.93659993175156,-34.94526282778363,0.002303984947502613,0.002303984947502613,0.030316583812236786,0.03492455184459686
189,189,-7.936606977623698,-34.9437552721138,0.002345089102163911,0.002345089102163911,0.03100695833563805,0.03569713607430458
190,190,-7.936614018041503,-34.942247715063374,0.002386227017268538,0.002386227017268538,0.031701140105724335,0.0364735946059227
191,191,-7.936621053004958,-34.940740156633396,0.002426291117444634,0.002426291117444634,0.03238403797149658,0.037236619740724564
192,192,-7.936628082514041,-34.93923259682497,0.002464518649503589,0.002464518649503589,0.03304489329457283,0.03797392919659615
193,193,-7.936635106568719,-34.937725035639126,0.002500447910279036,0.002500447910279036,0.033676806837320335,0.03867770358920097
194,194,-7.936642125168978,-34.936217473076965,0.0025338619016110897,0.0025338619016110897,0.0342760756611824,0.039343800395727165
195,195,-7.936649138314783,-34.934709909139535,0.002564727328717709,0.002564727328717709,0.03484144434332848,0.039970900863409035
196,196,-7.936656146006117,-34.93320234382791,0.00259314221329987,0.00259314221329987,0.03537343814969063,0.04055972397327423
197,197,-7.936663148242954,-34.93169477714316,0.002619289793074131,0.002619289793074131,0.03587378561496735,0.041112363338470466
198,198,-7.936670145025271,-34.93018720908636,0.002643404761329293,0.002643404761329293,0.036344964057207114,0.041631773114204414
199,199,-7.936677136353045,-34.92867963965856,0.002665746491402388,0.002665746491402388,0.03678986430168152,0.04212135449051857
200,200,-7.936684122226251,-34.92717206886086,0.00268658110871911,0.00268658110871911,0.03721152245998383,0.04258468374609947
201,201,-7.93669110264486,-34.9256644966943,0.002706169150769711,0.002706169150769711,0.03761296346783638,0.04302530363202095
202,202,-7.936698077608859,-34.92415692315996,0.00272475671954453,0.00272475671954453,0.037997081875801086,0.04344659298658371
203,203,-7.936705047118213,-34.92264934825891,0.002742571989074349,0.002742571989074349,0.03836655616760254,0.04385170340538025
204,204,-7.936712011172903,-34.92114177199223,0.002759821247309446,0.002759821247309446,0.03872383758425713,0.04424347728490829
205,205,-7.936718969772903,-34.91963419436097,0.002776690060272813,0.002776690060272813,0.03907109424471855,0.04462447389960289
206,206,-7.936725922918193,-34.91812661536621,0.00279334164224565,0.00279334164224565,0.03941024467349052,0.04499692842364311
207,207,-7.9367328706087426,-34.916619035009035,0.002809919184073806,0.002809919184073806,0.03974294662475586,0.045362785458564765
208,208,-7.936739812844534,-34.915111453290464,0.002826546784490347,0.002826546784490347,0.04007061198353767,0.04572370275855064
209,209,-7.937142253470642,-35.00707546551442,0.003894271561875939,0.003894271561875939,0.04134804755449295,0.049136590212583535
210,210,-7.937149523724291,-35.005567964327575,0.003838542615994811,0.003838542615994811,0.04095524549484253,0.04863233119249344
211,211,-7.9371567885240415,-35.00406046171629,0.003782331710681319,0.003782331710681319,0.04055429622530937,0.0481189601123333
212,212,-7.9371640478698655,-35.00255295768163,0.0037256760988384494,0.0037256760988384494,0.0401454009115696,0.0475967563688755
213,213,-7.937171301761737,-35.00104545222465,0.0036686235107481475,0.0036686235107481475,0.03972887620329857,0.04706612601876259
214,214,-7.937178550199637,-34.99953794534643,0.0036112312227487564,0.0036112312227487564,0.03930515050888062,0.04652761295437813
215,215,-7.937185793183532,-34.99803043704804,0.0035535676870495077,0.0035535676870495077,0.038874775171279914,0.045981913805007935
216,216,-7.937193030713407,-34.99652292733055,0.003495712066069245,0.003495712066069245,0.038438443094491966,0.04542986676096916
217,217,-7.9372002627892275,-34.99501541619501,0.003437754232436419,0.003437754232436419,0.03799697011709213,0.0448724776506424
218,218,-7.937207489410977,-34.993507903642524,0.003379793604835868,0.003379793604835868,0.037551291286945336,0.044310882687568665
219,219,-7.937214710578624,-34.99200038967412,0.0033219363540411,0.0033219363540411,0.03710244968533516,0.043746322393417365
220,220,-7.937365095158398,-34.96034227115849,0.002168809762224555,0.002168809762224555,0.02717149816453457,0.03150911629199982
221,221,-7.9373721963296076,-34.95883472631078,0.002129952888935804,0.002129952888935804,0.02683053910732269,0.03109044581651688
222,222,-7.937379292046147,-34.957327180071765,0.002100459299981594,0.002100459299981594,0.02660281211137772,0.03080373257398605
223,223,-7.9373863823079995,-34.95581963244251,0.0020820277277380232,0.0020820277277380232,0.02651174739003181,0.03067580424249172
224,224,-7.937393467115134,-34.95431208342407,0.002075713826343417,0.002075713826343417,0.026572991162538532,0.03072441928088665
225,225,-7.9374005464675275,-34.95280453301753,0.002081715734675527,0.002081715734675527,0.02679143100976944,0.030954862013459213
226,226,-7.937407620365162,-34.95129698122395,0.002099309815093875,0.002099309815093875,0.027160057798027992,0.03135867789387703
227,227,-7.937414688808005,-34.949789428044426,0.002126958919689059,0.002126958919689059,0.02766106463968754,0.03191498294472694
228,228,-7.93742175179604,-34.948281873479964,0.002162561053410172,0.002162561053410172,0.02826879732310772,0.03259392082691193
229,229,-7.937428809329238,-34.94677431753171,0.002203762298449874,0.002203762298449874,0.028953706845641136,0.03336123004555702
230,230,-7.937435861407574,-34.94526676020068,0.002248255535960197,0.002248255535960197,0.029686182737350464,0.034182693809270866
231,231,-7.937442908031024,-34.943759201487964,0.002294003963470459,0.002294003963470459,0.030439572408795364,0.03502757847309113
232,232,-7.937449949199568,-34.94225164139462,0.002339368918910623,0.002339368918910623,0.031191959977149963,0.03587069734930992
233,233,-7.9374569849131795,-34.940744079921735,0.002383146900683641,0.002383146900683641,0.03192682564258575,0.03669311851263046
234,234,-7.937464015171829,-34.93923651707035,0.00242454488761723,0.00242454488761723,0.03263284265995026,0.03748193383216858
235,235,-7.9374710399755,-34.93772895284156,0.002463116543367505,0.002463116543367505,0.03330318629741669,0.03822942078113556
236,236,-7.937478059324162,-34.93622138723642,0.002498688874766231,0.002498688874766231,0.03393460810184479,0.038931988179683685
237,237,-7.937485073217797,-34.934713820256015,0.002531287493184209,0.002531287493184209,0.03452654555439949,0.03958912193775177
