,latitude,longitude,pred_dia1,pred_dia2,pred_dia3
13166,-8.115430209962073,-34.958179778095605,0.17374470224381744,0.20750800349952891,0.24210153155102665
13167,-8.115437461312549,-34.95667157481072,0.17099757590235498,0.20474921327427964,0.2393307906315041
13168,-8.115444707084388,-34.955163370133704,0.17064975262618143,0.20460816509727042,0.23940160207506667
13169,-8.11545194727756,-34.95365516406561,0.17345182048439112,0.2079037827297241,0.2432029056838645
13170,-8.115459181892046,-34.95214695660752,0.17952601801328072,0.2147694336549799,0.250879471544875
13171,-8.115466410927818,-34.95063874776051,0.18823945700086986,0.224514609701425,0.2616817546738597
13172,-8.115473634384848,-34.94913053752565,0.19846348707082662,0.23590790492262226,0.274273066833707
13173,-8.11548085226312,-34.947622325904014,0.20900279398664878,0.24764518024278015,0.2872377681477367
13174,-8.115488064562602,-34.946114112896645,0.2188931337775153,0.2586744041520439,0.29943388090471057
13175,-8.115495271283272,-34.94460589850465,0.22746765861170415,0.268268017077796,0.3100716409123918
13176,-8.115502472425106,-34.94309768272909,0.2342791154687358,0.27593804680061007,0.3186213554827204
13177,-8.115509667988073,-34.941589465571035,0.23900496843397923,0.2813325928102075,0.3247010374454784
13178,-8.115516857972157,-34.94008124703154,0.24143650265005423,0.28422393824933057,0.3280635006915493
