"longitude","latitude","day1","day2","day3","prediction"
-34.9080407231572,-8.15515393307277,0.127659572824616,0.14893616841903,0.191489359787235,0.212765955430887
-34.9148040291745,-8.15380127186932,0.127659572824595,0.148936168419005,0.191489359787196,0.212765955430848
-34.9134513679711,-8.15380127186932,0.127659572824604,0.148936168419016,0.19148935978721,0.212765955430862
-34.9120987067676,-8.15380127186932,0.127659572824614,0.148936168419027,0.191489359787224,0.212765955430876
-34.9107460455641,-8.15380127186932,0.127659572824624,0.148936168419037,0.191489359787238,0.21276595543089
-34.9093933843607,-8.15380127186932,0.127659572824633,0.148936168419048,0.191489359787252,0.212765955430905
-34.9080407231572,-8.15380127186932,0.127659572824643,0.148936168419059,0.191489359787266,0.212765955430919
-34.9120987067676,-8.15244861066587,0.12765957282464,0.148936168419056,0.191489359787254,0.212765955430908
-34.9107460455641,-8.15244861066587,0.12765957282465,0.148936168419066,0.191489359787268,0.212765955430922
-34.9093933843607,-8.15244861066587,0.12765957282466,0.148936168419077,0.191489359787282,0.212765955430937
-34.9080407231572,-8.15244861066587,0.127659572824669,0.148936168419088,0.191489359787296,0.212765955430951
-34.9107460455641,-8.15109594946241,0.127659572824676,0.148936168419095,0.191489359787299,0.212765955430955
-34.9093933843607,-8.15109594946241,0.127659572824686,0.148936168419106,0.191489359787313,0.212765955430969
-34.9080407231572,-8.15109594946241,0.127659572824695,0.148936168419116,0.191489359787327,0.212765955430983
-34.9066880619538,-8.15109594946241,0.127659572824705,0.148936168419127,0.191489359787341,0.212765955430997
-34.9107460455641,-8.14974328825896,0.127659572824703,0.148936168419124,0.19148935978733,0.212765955430987
-34.9093933843607,-8.14974328825896,0.127659572824712,0.148936168419134,0.191489359787343,0.212765955431001
-34.9080407231572,-8.14974328825896,0.127659572824722,0.148936168419145,0.191489359787357,0.212765955431015
-34.9066880619538,-8.14974328825896,0.127659572824731,0.148936168419156,0.191489359787371,0.212765955431029
-34.9134513679711,-8.14839062705551,0.12765957282471,0.148936168419131,0.191489359787332,0.21276595543099
-34.9120987067676,-8.14839062705551,0.12765957282472,0.148936168419142,0.191489359787346,0.212765955431005
-34.9107460455641,-8.14839062705551,0.127659572824729,0.148936168419152,0.19148935978736,0.212765955431019
-34.9093933843607,-8.14839062705551,0.127659572824739,0.148936168419163,0.191489359787374,0.212765955431033
-34.9080407231572,-8.14839062705551,0.127659572824748,0.148936168419174,0.191489359787388,0.212765955431047
-34.9066880619538,-8.14839062705551,0.127659572824758,0.148936168419184,0.191489359787402,0.212765955431061
-34.9053354007503,-8.14839062705551,0.127659572824767,0.148936168419195,0.191489359787416,0.212765955431076
-34.9134513679711,-8.14703796585206,0.127659572824736,0.14893616841916,0.191489359787362,0.212765955431023
-34.9120987067676,-8.14703796585206,0.127659572824746,0.148936168419171,0.191489359787376,0.212765955431037
-34.9107460455641,-8.14703796585206,0.127659572824755,0.148936168419181,0.19148935978739,0.212765955431051
-34.9093933843607,-8.14703796585206,0.127659572824765,0.148936168419192,0.191489359787404,0.212765955431065
-34.9080407231572,-8.14703796585206,0.127659572824775,0.148936168419203,0.191489359787418,0.212765955431079
-34.9066880619538,-8.14703796585206,0.127659572824784,0.148936168419213,0.191489359787432,0.212765955431094
-34.9053354007503,-8.14703796585206,0.127659572824794,0.148936168419224,0.191489359787446,0.212765955431108
-34.9148040291745,-8.1456853046486,0.127659572824753,0.148936168419178,0.191489359787379,0.21276595543104
-34.9134513679711,-8.1456853046486,0.127659572824763,0.148936168419189,0.191489359787393,0.212765955431055
-34.9120987067676,-8.1456853046486,0.127659572824772,0.148936168419199,0.191489359787407,0.212765955431069
-34.9107460455641,-8.1456853046486,0.127659572824782,0.14893616841921,0.191489359787421,0.212765955431083
-34.9093933843607,-8.1456853046486,0.127659572824791,0.148936168419221,0.191489359787435,0.212765955431097
-34.9080407231572,-8.1456853046486,0.127659572824801,0.148936168419231,0.191489359787449,0.212765955431112
-34.9066880619538,-8.1456853046486,0.127659572824811,0.148936168419242,0.191489359787463,0.212765955431126
-34.9053354007503,-8.1456853046486,0.12765957282482,0.148936168419253,0.191489359787477,0.21276595543114
-34.9039827395469,-8.1456853046486,0.12765957282483,0.148936168419263,0.191489359787491,0.212765955431154
-34.9148040291745,-8.14433264344515,0.127659572824779,0.148936168419207,0.191489359787409,0.212765955431073
-34.9134513679711,-8.14433264344515,0.127659572824789,0.148936168419217,0.191489359787423,0.212765955431087
-34.9120987067676,-8.14433264344515,0.127659572824799,0.148936168419228,0.191489359787437,0.212765955431101
-34.9107460455641,-8.14433264344515,0.127659572824808,0.148936168419239,0.191489359787451,0.212765955431115
-34.9093933843607,-8.14433264344515,0.127659572824818,0.148936168419249,0.191489359787465,0.21276595543113
-34.9080407231572,-8.14433264344515,0.127659572824827,0.14893616841926,0.191489359787479,0.212765955431144
-34.9066880619538,-8.14433264344515,0.127659572824837,0.148936168419271,0.191489359787493,0.212765955431158
-34.9053354007503,-8.14433264344515,0.127659572824846,0.148936168419282,0.191489359787507,0.212765955431172
-34.9039827395469,-8.14433264344515,0.127659572824856,0.148936168419292,0.191489359787521,0.212765955431186
-34.9175093515814,-8.1429799822417,0.127659572824787,0.148936168419214,0.191489359787412,0.212765955431076
-34.916156690378,-8.1429799822417,0.127659572824796,0.148936168419225,0.191489359787426,0.212765955431091
