,date,state,city,confirmed,deaths,is_last,estimated_population_2019,confirmed_per_100k_inhabitants
4168,2020-05-13,PE,Iguaracy,3,0,False,12228.0,24.53386
4169,2020-05-13,PE,Ilha de Itamaracá,26,0,False,26258.0,99.01744000000001
4170,2020-05-13,PE,Importados/Indefinidos,26,3,False,,
4171,2020-05-13,PE,Inajá,1,0,False,23247.0,4.30163
4172,2020-05-13,PE,Ipojuca,85,8,False,96204.0,88.35391
4173,2020-05-13,PE,Ipubi,10,1,False,30854.0,32.410709999999995
4174,2020-05-13,PE,Itaíba,1,0,False,26349.0,3.79521
4175,2020-05-13,PE,Itambé,11,1,False,36447.0,30.180809999999997
4176,2020-05-13,PE,Itapetim,3,1,False,13616.0,22.0329
4177,2020-05-13,PE,Itapissuma,29,5,False,26651.0,108.81393
4178,2020-05-13,PE,Itaquitinga,10,3,False,16955.0,58.97965
4179,2020-05-13,PE,Jaboatão dos Guararapes,1387,139,False,702298.0,197.49451000000002
4180,2020-05-13,PE,Jaqueira,11,2,False,11656.0,94.37200000000001
4181,2020-05-13,PE,Jataúba,9,1,False,17150.0,52.47813000000001
4182,2020-05-13,PE,Jatobá,2,0,False,14796.0,13.517170000000002
4183,2020-05-13,PE,João Alfredo,17,0,False,33822.0,50.26314
4184,2020-05-13,PE,Joaquim Nabuco,3,1,False,16023.0,18.72309
4185,2020-05-13,PE,Jucati,3,0,False,11424.0,26.2605
4186,2020-05-13,PE,Jupi,2,1,False,14836.0,13.480720000000002
4187,2020-05-13,PE,Jurema,8,0,False,15378.0,52.02237
4188,2020-05-13,PE,Lagoa de Itaenga,7,2,False,21429.0,32.66601
4189,2020-05-13,PE,Lagoa do Carro,22,2,False,18071.0,121.74202
4190,2020-05-13,PE,Lagoa do Ouro,1,0,False,13145.0,7.6074600000000006
4191,2020-05-13,PE,Lagoa dos Gatos,3,2,False,16290.0,18.41621
4192,2020-05-13,PE,Lajedo,5,1,False,40288.0,12.410639999999999
4193,2020-05-13,PE,Limoeiro,32,8,False,56250.0,56.88889
4194,2020-05-13,PE,Macaparana,9,2,False,25376.0,35.46658
4195,2020-05-13,PE,Machados,7,1,False,16088.0,43.510690000000004
4196,2020-05-13,PE,Maraial,1,1,False,11345.0,8.81446
4197,2020-05-13,PE,Moreno,70,5,False,62784.0,111.49337
4198,2020-05-13,PE,Nazaré da Mata,20,3,False,32471.0,61.593419999999995
4199,2020-05-13,PE,Olinda,1341,95,False,392482.0,341.67172
4200,2020-05-13,PE,Orobó,2,0,False,23884.0,8.37381
4201,2020-05-13,PE,Orocó,1,0,False,14991.0,6.670669999999999
4202,2020-05-13,PE,Ouricuri,9,1,False,69459.0,12.95728
4203,2020-05-13,PE,Palmares,32,6,False,63250.0,50.592890000000004
4204,2020-05-13,PE,Panelas,6,1,False,26474.0,22.66375
4205,2020-05-13,PE,Paranatama,1,0,False,11523.0,8.6783
4206,2020-05-13,PE,Passira,24,1,False,28933.0,82.95026
4207,2020-05-13,PE,Paudalho,69,10,False,56506.0,122.11093000000001
4208,2020-05-13,PE,Paulista,949,64,False,331774.0,286.03809
4209,2020-05-13,PE,Pedra,12,0,False,22617.0,53.057430000000004
4210,2020-05-13,PE,Pesqueira,11,0,False,67395.0,16.32169
4211,2020-05-13,PE,Petrolândia,3,0,False,36548.0,8.20838
4212,2020-05-13,PE,Petrolina,68,2,False,349145.0,19.47615
4213,2020-05-13,PE,Poção,3,0,False,11302.0,26.54397
4214,2020-05-13,PE,Pombos,73,6,False,27091.0,269.46218
4215,2020-05-13,PE,Primavera,12,0,False,14966.0,80.18175
4216,2020-05-13,PE,Quipapá,1,0,False,26037.0,3.84069
4217,2020-05-13,PE,Quixaba,4,2,False,6813.0,58.711290000000005
4218,2020-05-13,PE,Recife,7757,479,False,1645727.0,471.34184000000005
4219,2020-05-13,PE,Ribeirão,18,4,False,47415.0,37.96267
4220,2020-05-13,PE,Rio Formoso,12,3,False,23535.0,50.98789
4221,2020-05-13,PE,Sairé,1,1,False,9932.0,10.06847
4222,2020-05-13,PE,Salgueiro,32,4,False,60930.0,52.51928
4223,2020-05-13,PE,Saloá,1,1,False,15843.0,6.31194
4224,2020-05-13,PE,Sanharó,3,0,False,26462.0,11.337010000000001
4225,2020-05-13,PE,Santa Cruz,1,0,False,15398.0,6.49435
4226,2020-05-13,PE,Santa Cruz do Capibaribe,11,0,False,107937.0,10.191130000000001
4227,2020-05-13,PE,Santa Maria da Boa Vista,2,0,False,41931.0,4.7697400000000005
4228,2020-05-13,PE,Santa Maria do Cambucá,2,0,False,14137.0,14.14727
4229,2020-05-13,PE,São Benedito do Sul,1,0,False,15895.0,6.29129
4230,2020-05-13,PE,São Bento do Una,15,0,False,59504.0,25.208389999999998
4231,2020-05-13,PE,São Caitano,21,0,False,37245.0,56.38341
4232,2020-05-13,PE,São João,2,0,False,22793.0,8.77462
4233,2020-05-13,PE,São Joaquim do Monte,8,1,False,21356.0,37.4602
4234,2020-05-13,PE,São José da Coroa Grande,22,2,False,21298.0,103.29608
4235,2020-05-13,PE,São José do Belmonte,1,0,False,33959.0,2.94473
4236,2020-05-13,PE,São José do Egito,5,0,False,33951.0,14.72711
4237,2020-05-13,PE,São Lourenço da Mata,273,36,False,113230.0,241.10217999999998
4238,2020-05-13,PE,São Vicente Ferrer,5,0,False,18018.0,27.75003
4239,2020-05-13,PE,Serra Talhada,22,1,False,86350.0,25.477710000000002
4240,2020-05-13,PE,Serrita,1,1,False,19165.0,5.21785
4241,2020-05-13,PE,Sertânia,12,2,False,35907.0,33.41967
4242,2020-05-13,PE,Sirinhaém,20,2,False,45865.0,43.60624
4243,2020-05-13,PE,Surubim,12,3,False,65089.0,18.43629
4244,2020-05-13,PE,Tabira,4,2,False,28534.0,14.018360000000001
4245,2020-05-13,PE,Tamandaré,13,1,False,23388.0,55.58406
4246,2020-05-13,PE,Taquaritinga do Norte,2,2,False,28775.0,6.950480000000001
4247,2020-05-13,PE,Terezinha,2,0,False,7169.0,27.897890000000004
4248,2020-05-13,PE,Terra Nova,1,1,False,10096.0,9.904910000000001
4249,2020-05-13,PE,Timbaúba,29,12,False,53022.0,54.694280000000006
4250,2020-05-13,PE,Toritama,2,0,False,45219.0,4.4229199999999995
4251,2020-05-13,PE,Tracunhaém,3,1,False,13769.0,21.78807
4252,2020-05-13,PE,Trindade,12,4,False,30521.0,39.317190000000004
4253,2020-05-13,PE,Triunfo,6,1,False,15254.0,39.33395
4254,2020-05-13,PE,Tupanatinga,5,0,False,27304.0,18.31234
4255,2020-05-13,PE,Tuparetama,1,0,False,8202.0,12.19215
4256,2020-05-13,PE,Venturosa,4,1,False,18482.0,21.64268
4257,2020-05-13,PE,Vertente do Lério,1,0,False,7618.0,13.1268
4258,2020-05-13,PE,Vertentes,7,0,False,20731.0,33.765859999999996
4259,2020-05-13,PE,Vicência,13,0,False,32643.0,39.82477
4260,2020-05-13,PE,Vitória de Santo Antão,190,28,False,138757.0,136.93003000000002
4261,2020-05-13,PE,Xexéu,3,1,False,14725.0,20.37351
7193,2020-05-12,PE,Abreu e Lima,144,11,False,99990.0,144.0144
7194,2020-05-12,PE,Afogados da Ingazeira,5,0,False,37259.0,13.419579999999998
7195,2020-05-12,PE,Afrânio,1,0,False,19635.0,5.09295
7196,2020-05-12,PE,Agrestina,4,3,False,24885.0,16.07394
7197,2020-05-12,PE,Água Preta,21,5,False,36771.0,57.11022
7198,2020-05-12,PE,Águas Belas,18,0,False,43443.0,41.4336
7199,2020-05-12,PE,Alagoinha,2,0,False,14636.0,13.66494
7200,2020-05-12,PE,Aliança,24,9,False,38386.0,62.52279
7201,2020-05-12,PE,Altinho,5,0,False,22972.0,21.765629999999998
7202,2020-05-12,PE,Amaraji,16,4,False,22829.0,70.08629
7203,2020-05-12,PE,Araçoiaba,10,2,False,20524.0,48.72345
7204,2020-05-12,PE,Araripina,13,0,False,84418.0,15.399560000000001
7205,2020-05-12,PE,Arcoverde,34,7,False,74338.0,45.73704
7206,2020-05-12,PE,Barra de Guabiraba,3,1,False,14385.0,20.85506
7207,2020-05-12,PE,Barreiros,13,1,False,42659.0,30.47423
7208,2020-05-12,PE,Belém de Maria,0,0,False,12073.0,
7209,2020-05-12,PE,Belo Jardim,12,1,False,76439.0,15.698789999999999
7210,2020-05-12,PE,Betânia,4,1,False,12719.0,31.449009999999998
7211,2020-05-12,PE,Bezerros,8,0,False,60798.0,13.15833
