,lat,lng,prediction
42,-7.9323920599638935,-34.95127332012372,0.10807807324801137
43,-7.932399123884928,-34.94976578519627,0.10807807324801137
44,-7.9324061823546375,-34.948258248884,0.10807807324801137
45,-7.932413235372999,-34.946750711188,0.10807807324801137
46,-7.932420282939991,-34.94524317210931,0.10807807324801137
47,-7.932427325055584,-34.94373563164901,0.10807807324801137
48,-7.932434361719762,-34.942228089808175,0.10807807324801137
49,-7.932441392932493,-34.94072054658787,0.10807807324801137
50,-7.932448418693756,-34.93921300198916,0.10807807324801137
51,-7.932462453861785,-34.93619790866082,0.10807807324801137
52,-7.932469463268503,-34.93469035993332,0.10807807324801137
53,-7.9329700277363475,-35.0055476981258,0.12374607794783314
54,-7.932977288663241,-35.00404021072292,0.12374607794783314
55,-7.932984544139112,-35.00253272189673,0.12374607794783314
56,-7.932991794163942,-35.001025231648285,0.12374607794783314
57,-7.932999038737703,-34.99951773997869,0.12374607794783314
58,-7.933006277860375,-34.99801024688897,0.12374607794783314
59,-7.933013511531925,-34.99650275238024,0.12374607794783314
60,-7.933020739752332,-34.994995256453535,0.12374607794783314
61,-7.933027962521575,-34.99348775910992,0.12374607794783314
62,-7.933227986786043,-34.95127726256864,0.10807807324801137
63,-7.933235051460704,-34.9497697246,0.10807807324801137
64,-7.933242110683461,-34.94826218524654,0.10807807324801137
65,-7.9332491644542875,-34.94675464450931,0.10807807324801137
66,-7.93325621277316,-34.945247102389395,0.10807807324801137
67,-7.933263255640058,-34.943739558887856,0.10807807324801137
68,-7.933270293054955,-34.94223201400576,0.10807807324801137
69,-7.933277325017826,-34.940724467744175,0.10807807324801137
70,-7.933284351528647,-34.939216920104194,0.10807807324801137
71,-7.933291372587393,-34.937709371086854,0.10807807324801137
72,-7.933298388194046,-34.93620182069323,0.10807807324801137
73,-7.933305398348573,-34.934694268924424,0.10807807324801137
74,-7.933312403050955,-34.93318671578145,0.10807807324801137
75,-7.933354316768829,-34.924141368126634,0.12374607794783314
76,-7.933805927005024,-35.00555175048492,0.12374607794783314
77,-7.933813188706482,-35.00404426004102,0.12374607794783314
78,-7.933820444956338,-35.00253676817379,0.12374607794783314
79,-7.933827695754571,-35.00102927488431,0.12374607794783314
80,-7.933834941101153,-34.99952178017364,0.12374607794783314
81,-7.933842180996062,-34.99801428404286,0.12374607794783314
82,-7.933849415439272,-34.99650678649302,0.12374607794783314
83,-7.933856644430758,-34.99499928752522,0.12374607794783314
84,-7.933863867970495,-34.99349178714048,0.10807807324801137
85,-7.934063913572742,-34.95128120544227,0.09104887849494363
86,-7.934070979001031,-34.94977366443212,0.10807807324801137
87,-7.934078038976837,-34.94826612203711,0.10807807324801137
88,-7.934085093500133,-34.94675857825834,0.10807807324801137
89,-7.934092142570895,-34.94525103309687,0.10807807324801137
90,-7.934099186189097,-34.94374348655375,0.10807807324801137
91,-7.934106224354718,-34.94223593863007,0.10807807324801137
92,-7.9341132570677315,-34.94072838932689,0.10807807324801137
93,-7.9341202843281105,-34.939220838645284,0.10807807324801137
94,-7.934127306135834,-34.93771328658631,0.10807807324801137
95,-7.934134322490887,-34.93620573315106,0.10807807324801137
96,-7.9341413333932245,-34.934698178340575,0.10807807324801137
97,-7.93414833884284,-34.93319062215595,0.10807807324801137
98,-7.934155338839707,-34.93168306459823,0.10807807324801137
99,-7.93419025703191,-34.92414525625081,0.12374607794783314
100,-7.934641826238175,-35.00555580328465,0.12374607794783314
101,-7.9346490887142025,-35.0040483097994,0.12374607794783314
102,-7.934656345738043,-35.00254081489081,0.12374607794783314
103,-7.934663597309684,-35.00103331855995,0.12374607794783314
104,-7.934670843429089,-34.99952582080789,0.12374607794783314
105,-7.93467808409624,-34.9980183216357,0.12374607794783314
106,-7.93468531931111,-34.99651082104445,0.12374607794783314
107,-7.934692549073679,-34.9950033190352,0.10807807324801137
108,-7.934699773383914,-34.99349581560903,0.10807807324801137
109,-7.934899840324018,-34.951285148744624,0.09104887849494363
110,-7.934906906505947,-34.94977760469261,0.09104887849494363
111,-7.934913967234802,-34.94827005925574,0.09104887849494363
112,-7.934921022510568,-34.946762512435086,0.10807807324801137
113,-7.934928072333221,-34.94525496423172,0.10807807324801137
114,-7.934935116702732,-34.943747414646694,0.10807807324801137
115,-7.934942155619076,-34.9422398636811,0.10807807324801137
116,-7.934949189082237,-34.940732311335985,0.10807807324801137
117,-7.934956217092178,-34.93922475761244,0.10807807324801137
118,-7.9349632396488845,-34.937717202511514,0.10807807324801137
119,-7.934970256752334,-34.936209646034285,0.10807807324801137
120,-7.934977268402496,-34.93470208818182,0.10807807324801137
121,-7.934984274599347,-34.93319452895518,0.10807807324801137
122,-7.934991275342866,-34.93168696835545,0.10807807324801137
123,-7.934998270633027,-34.9301794063837,0.10807807324801137
124,-7.935012244853184,-34.92716427832837,0.10807807324801137
125,-7.935019223783129,-34.92565671224695,0.10807807324801137
126,-7.935026197259622,-34.92414914479777,0.12374607794783314
127,-7.935033165282634,-34.922641575981906,0.12374607794783314
128,-7.935054036630577,-34.91811886134492,0.12374607794783314
129,-7.935060982839441,-34.91661128707301,0.12374607794783314
130,-7.935470456732423,-35.00706735162751,0.12374607794783314
131,-7.935477725435757,-35.005559856525004,0.12374607794783314
132,-7.935484988686353,-35.00405235999807,0.12374607794783314
133,-7.935492246484191,-35.002544862047785,0.12374607794783314
134,-7.9354994988292376,-35.001037362675206,0.12374607794783314
135,-7.935506745721471,-34.99952986188143,0.12374607794783314
136,-7.935513987160867,-34.99802235966751,0.12374607794783314
137,-7.935521223147407,-34.996514856034516,0.12374607794783314
138,-7.935528453681053,-34.995007350983485,0.10807807324801137
139,-7.935535678761787,-34.993499844515554,0.10807807324801137
140,-7.935700350558146,-34.95882680713614,0.09104887849494363
141,-7.9357074447615865,-34.95731926698234,0.09104887849494363
142,-7.935714533511502,-34.955811725438316,0.09104887849494363
143,-7.935721616807865,-34.95430418250516,0.09104887849494363
144,-7.935728694650653,-34.95279663818392,0.09104887849494363
145,-7.935735767039838,-34.95128909247567,0.09104887849494363
146,-7.935742833975401,-34.94978154538148,0.09104887849494363
147,-7.935749895457316,-34.94827399690243,0.09104887849494363
148,-7.9357569514855575,-34.94676644703956,0.09104887849494363
149,-7.935764002060099,-34.94525889579397,0.10807807324801137
150,-7.935771047180919,-34.94375134316672,0.10807807324801137
151,-7.935778086847995,-34.942243789158866,0.10807807324801137
152,-7.935785121061302,-34.9407362337715,0.10807807324801137
153,-7.935792149820809,-34.93922867700567,0.10807807324801137
154,-7.935799173126504,-34.93772111886245,0.10807807324801137
155,-7.935806190978353,-34.936213559342924,0.10807807324801137
156,-7.935813203376338,-34.93470599844813,0.10807807324801137
157,-7.935820210320427,-34.93319843617917,0.10807807324801137
158,-7.935827211810607,-34.931690872537104,0.10807807324801137
159,-7.9358342078468445,-34.93018330752298,0.10807807324801137
160,-7.935841198429122,-34.928675741137894,0.10807807324801137
161,-7.935848183557407,-34.927168173382896,0.10807807324801137
162,-7.935855163231685,-34.92566060425907,0.10807807324801137
163,-7.935862137451926,-34.92415303376748,0.10807807324801137
164,-7.935869106218108,-34.92264546190919,0.12374607794783314
165,-7.93587606953021,-34.92113788868528,0.12374607794783314
166,-7.935889979792066,-34.91812273814484,0.12374607794783314
167,-7.935896926741773,-34.91661516083046,0.12374607794783314
168,-7.936306355119322,-35.007071408350484,0.12374607794783314
169,-7.936313624597808,-35.00556391020598,0.12374607794783314
170,-7.936320888622983,-35.004056410637034,0.12374607794783314
171,-7.936328147194809,-35.002548909644716,0.12374607794783314
172,-7.936335400313268,-35.00104140723011,0.12374607794783314
173,-7.936342647978332,-34.99953390339428,0.12374607794783314
174,-7.936349890189977,-34.998026398138286,0.12374607794783314
175,-7.936357126948183,-34.9965188914632,0.10807807324801137
176,-7.936364358252916,-34.99501138337009,0.10807807324801137
177,-7.936371584104153,-34.99350387386004,0.10807807324801137
178,-7.936378804501879,-34.9919963629341,0.10807807324801137
179,-7.936536273461614,-34.958830766508285,0.09104887849494363
180,-7.936543368421601,-34.95732322331203,0.09104887849494363
181,-7.936550457927483,-34.95581567872556,0.09104887849494363
182,-7.936557541979233,-34.95430813274992,0.09104887849494363
183,-7.9365646205768225,-34.9528005853862,0.09104887849494363
184,-7.936571693720236,-34.95129303663546,0.09104887849494363
185,-7.936578761409438,-34.949785486498754,0.09104887849494363
186,-7.936585823644406,-34.94827793497717,0.09104887849494363
187,-7.936592880425124,-34.94677038207177,0.09104887849494363
188,-7.93659993175156,-34.94526282778363,0.09104887849494363
189,-7.936606977623698,-34.9437552721138,0.10807807324801137
190,-7.936614018041503,-34.942247715063374,0.10807807324801137
191,-7.936621053004958,-34.940740156633396,0.10807807324801137
192,-7.936628082514041,-34.93923259682497,0.10807807324801137
193,-7.936635106568719,-34.937725035639126,0.10807807324801137
194,-7.936642125168978,-34.936217473076965,0.10807807324801137
195,-7.936649138314783,-34.934709909139535,0.10807807324801137
196,-7.936656146006117,-34.93320234382791,0.10807807324801137
197,-7.936663148242954,-34.93169477714316,0.10807807324801137
198,-7.936670145025271,-34.93018720908636,0.10807807324801137
199,-7.936677136353045,-34.92867963965856,0.10807807324801137
200,-7.936684122226251,-34.92717206886086,0.10807807324801137
201,-7.93669110264486,-34.9256644966943,0.10807807324801137
202,-7.936698077608859,-34.92415692315996,0.10807807324801137
203,-7.936705047118213,-34.92264934825891,0.12374607794783314
204,-7.936712011172903,-34.92114177199223,0.12374607794783314
205,-7.936718969772903,-34.91963419436097,0.12374607794783314
206,-7.936725922918193,-34.91812661536621,0.12374607794783314
207,-7.9367328706087426,-34.916619035009035,0.12374607794783314
208,-7.936739812844534,-34.915111453290464,0.12374607794783314
209,-7.937142253470642,-35.00707546551442,0.12374607794783314
210,-7.937149523724291,-35.005567964327575,0.12374607794783314
211,-7.9371567885240415,-35.00406046171629,0.12374607794783314
212,-7.9371640478698655,-35.00255295768163,0.12374607794783314
213,-7.937171301761737,-35.00104545222465,0.12374607794783314
214,-7.937178550199637,-34.99953794534643,0.12374607794783314
215,-7.937185793183532,-34.99803043704804,0.12374607794783314
216,-7.937193030713407,-34.99652292733055,0.10807807324801137
217,-7.9372002627892275,-34.99501541619501,0.10807807324801137
218,-7.937207489410977,-34.993507903642524,0.10807807324801137
219,-7.937214710578624,-34.99200038967412,0.10807807324801137
220,-7.937365095158398,-34.96034227115849,0.09104887849494363
221,-7.9373721963296076,-34.95883472631078,0.09104887849494363
222,-7.937379292046147,-34.957327180071765,0.09104887849494363
223,-7.9373863823079995,-34.95581963244251,0.09104887849494363
224,-7.937393467115134,-34.95431208342407,0.09104887849494363
225,-7.9374005464675275,-34.95280453301753,0.09104887849494363
226,-7.937407620365162,-34.95129698122395,0.09104887849494363
227,-7.937414688808005,-34.949789428044426,0.09104887849494363
228,-7.93742175179604,-34.948281873479964,0.09104887849494363
229,-7.937428809329238,-34.94677431753171,0.09104887849494363
230,-7.937435861407574,-34.94526676020068,0.09104887849494363
231,-7.937442908031024,-34.943759201487964,0.09104887849494363
232,-7.937449949199568,-34.94225164139462,0.10807807324801137
233,-7.9374569849131795,-34.940744079921735,0.10807807324801137
234,-7.937464015171829,-34.93923651707035,0.10807807324801137
235,-7.9374710399755,-34.93772895284156,0.10807807324801137
236,-7.937478059324162,-34.93622138723642,0.10807807324801137
237,-7.937485073217797,-34.934713820256015,0.10807807324801137
238,-7.937492081656378,-34.933206251901396,0.10807807324801137
239,-7.937499084639883,-34.931698682173646,0.10807807324801137
240,-7.937506082168278,-34.93019111107382,0.10807807324801137
241,-7.9375130742415525,-34.928683538603,0.10807807324801137
242,-7.937520060859676,-34.92717596476224,0.10807807324801137
243,-7.9375270420226265,-34.92566838955262,0.10807807324801137
244,-7.9375340177303775,-34.924160812975224,0.10807807324801137
245,-7.937540987982906,-34.92265323503108,0.10807807324801137
246,-7.9375479527801875,-34.921145655721304,0.12374607794783314
247,-7.9375549121222,-34.91963807504693,0.12374607794783314
248,-7.937561866008918,-34.91813049300904,0.12374607794783314
249,-7.937568814440316,-34.91662290960871,0.12374607794783314
250,-7.937575757416376,-34.91511532484699,0.12374607794783314
251,-7.937582694937067,-34.91360773872498,0.12374607794783314
252,-7.937978151786423,-35.00707952311931,0.12374607794783314
253,-7.937985422815232,-35.00557201888981,0.12374607794783314
254,-7.937992688389563,-35.00406451323586,0.12374607794783314
255,-7.937999948509388,-35.0025570061585,0.12374607794783314
256,-7.938007203174678,-35.001049497658826,0.12374607794783314
257,-7.938014452385413,-34.9995419877379,0.12374607794783314
258,-7.938021696141565,-34.99803447639678,0.10807807324801137
259,-7.938028934443112,-34.99652696363654,0.10807807324801137
260,-7.938036167290022,-34.99501944945825,0.10807807324801137
261,-7.938043394682285,-34.99351193386298,0.10807807324801137
262,-7.938050616619859,-34.9920044168518,0.10807807324801137
263,-7.938193909850242,-34.96185378093287,0.09104887849494363
264,-7.938201017233808,-34.96034623443447,0.09104887849494363
265,-7.938208119162152,-34.95883868654367,0.09104887849494363
266,-7.938215215635243,-34.957331137261555,0.09104887849494363
267,-7.938222306653067,-34.95582358658917,0.09104887849494363
268,-7.93822939221559,-34.9543160345276,0.09104887849494363
269,-7.938236472322798,-34.95280848107792,0.09104887849494363
270,-7.9382435469746575,-34.95130092624118,0.09104887849494363
271,-7.938250616171149,-34.94979337001847,0.09104887849494363
272,-7.9382576799122475,-34.94828581241084,0.09104887849494363
273,-7.938264738197928,-34.94677825341937,0.09104887849494363
274,-7.938271791028162,-34.94527069304513,0.09104887849494363
275,-7.938278838402934,-34.94376313128919,0.09104887849494363
276,-7.938285880322215,-34.94225556815261,0.10807807324801137
277,-7.93829291678598,-34.94074800363646,0.10807807324801137
278,-7.938299947794208,-34.939240437741816,0.10807807324801137
279,-7.938306973346871,-34.93773287046974,0.10807807324801137
280,-7.938313993443946,-34.936225301821324,0.10807807324801137
281,-7.938321008085412,-34.93471773179759,0.10807807324801137
282,-7.938328017271237,-34.933210160399646,0.10807807324801137
283,-7.938335021001407,-34.93170258762856,0.10807807324801137
284,-7.938342019275893,-34.93019501348539,0.10807807324801137
285,-7.9383490120946725,-34.9286874379712,0.10807807324801137
286,-7.9383559994577135,-34.92717986108707,0.10807807324801137
287,-7.938362981365006,-34.92567228283406,0.10807807324801137
288,-7.938369957816517,-34.924164703213236,0.10807807324801137
289,-7.938376928812223,-34.92265712222569,0.10807807324801137
290,-7.938383894352099,-34.92114953987247,0.12374607794783314
291,-7.938390854436125,-34.91964195615466,0.12374607794783314
292,-7.9383978090642735,-34.91813437107332,0.12374607794783314
293,-7.938404758236524,-34.916626784629514,0.12374607794783314
294,-7.938411701952852,-34.91511919682431,0.12374607794783314
295,-7.938418640213231,-34.91361160765879,0.12374607794783314
296,-7.938814050066617,-35.00708358116518,0.12374607794783314
297,-7.938821321870598,-35.00557607389269,0.12374607794783314
298,-7.938828588219508,-35.00406856519573,0.12374607794783314
299,-7.938835849113334,-35.00256105507536,0.12374607794783314
300,-7.938843104552045,-35.00105354353266,0.12374607794783314
301,-7.938850354535619,-34.99954603056867,0.12374607794783314
302,-7.938857599064027,-34.99803851618449,0.10807807324801137
303,-7.9388648381372535,-34.99653100038118,0.10807807324801137
304,-7.938872071755261,-34.99502348315981,0.10807807324801137
305,-7.938879299918032,-34.99351596452144,0.10807807324801137
306,-7.93888652262554,-34.99200844446714,0.10807807324801137
307,-7.938893739877763,-34.99050092299798,0.10807807324801137
308,-7.938900951674671,-34.988993400115035,0.10807807324801137
309,-7.939022717535379,-34.96336529583131,0.09104887849494363
310,-7.9390298311324425,-34.961857747682984,0.09104887849494363
311,-7.939036939273727,-34.96035019814116,0.09104887849494363
312,-7.939044041959206,-34.95884264720695,0.09104887849494363
313,-7.939051139188857,-34.957335094881394,0.08330539244648685
314,-7.939058230962655,-34.955827541165554,0.08330539244648685
315,-7.939065317280575,-34.95431998606053,0.08330539244648685
316,-7.939072398142593,-34.95281242956737,0.08330539244648685
317,-7.939079473548682,-34.95130487168715,0.09104887849494363
318,-7.939086543498822,-34.949797312420934,0.09104887849494363
319,-7.939093607992986,-34.94828975176979,0.09104887849494363
320,-7.939100667031151,-34.94678218973479,0.09104887849494363
321,-7.9391077206132925,-34.94527462631701,0.09104887849494363
322,-7.939114768739387,-34.9437670615175,0.09104887849494363
323,-7.939121811409406,-34.94225949533735,0.09104887849494363
324,-7.939128848623331,-34.94075192777761,0.10807807324801137
325,-7.939135880381137,-34.93924435883937,0.10807807324801137
326,-7.939142906682795,-34.937736788523694,0.10807807324801137
327,-7.9391499275282875,-34.93622921683163,0.10807807324801137
328,-7.939156942917585,-34.93472164376427,0.10807807324801137
329,-7.939163952850662,-34.93321406932267,0.10807807324801137
330,-7.939170957327503,-34.931706493507924,0.10807807324801137
331,-7.939177956348077,-34.93019891632105,0.10807807324801137
332,-7.939184949912359,-34.92869133776318,0.10807807324801137
333,-7.939191938020329,-34.92718375783532,0.10807807324801137
334,-7.939198920671963,-34.9256761765386,0.10807807324801137
335,-7.939205897867232,-34.92416859387406,0.10807807324801137
336,-7.939212869606121,-34.92266100984276,0.10807807324801137
337,-7.939219835888597,-34.921153424445784,0.10807807324801137
338,-7.93922679671464,-34.91964583768419,0.12374607794783314
339,-7.9392337520842196,-34.91813824955906,0.12374607794783314
340,-7.939240701997327,-34.91663066007144,0.12374607794783314
341,-7.939247646453925,-34.91512306922243,0.12374607794783314
342,-7.939254585453992,-34.913615477013074,0.12374607794783314
343,-7.939261518997509,-34.91210788344446,0.12374607794783314
344,-7.939642670276497,-35.00859514854226,0.12374607794783314
345,-7.939649948311264,-35.00708763965201,0.12374607794783314
346,-7.93965722089041,-35.0055801293362,0.12374607794783314
347,-7.93966448801391,-35.00407261759591,0.12374607794783314
348,-7.939671749681739,-35.00256510443219,0.12374607794783314
349,-7.939679005893876,-35.00105758984612,0.12374607794783314
350,-7.93968625665029,-34.99955007383877,0.12374607794783314
351,-7.939693501950963,-34.9980425564112,0.10807807324801137
352,-7.939700741795861,-34.996535037564485,0.10807807324801137
353,-7.939707976184972,-34.99502751729969,0.10807807324801137
354,-7.9397152051182545,-34.99351999561789,0.10807807324801137
355,-7.9397224285957,-34.992012472520145,0.10807807324801137
356,-7.939729646617278,-34.99050494800753,0.10807807324801137
357,-7.939736859182958,-34.988997422081106,0.10807807324801137
358,-7.939758464144387,-34.98447483582975,0.10807807324801137
359,-7.939765654886244,-34.98296730425881,0.10807807324801137
360,-7.93979436329325,-34.9769371639012,0.10807807324801137
361,-7.9398015267547715,-34.97542962529867,0.10807807324801137
362,-7.939858638023809,-34.96336926605619,0.09104887849494363
363,-7.9398657523791805,-34.96186171486413,0.09104887849494363
364,-7.939872861278187,-34.96035416227858,0.08330539244648685
365,-7.939879964720805,-34.95884660830061,0.08330539244648685
366,-7.939887062707014,-34.95733905293129,0.08330539244648685
367,-7.939894155236793,-34.955831496171676,0.06948522307852541
368,-7.9399012423101105,-34.95432393802286,0.08330539244648685
369,-7.939908323926939,-34.95281637848589,0.08330539244648685
370,-7.939915400087267,-34.95130881756185,0.08330539244648685
371,-7.939922470791056,-34.9498012552518,0.08330539244648685
372,-7.93992953603829,-34.948293691556806,0.09104887849494363
373,-7.9399365958289465,-34.946786126477946,0.09104887849494363
374,-7.939943650162991,-34.94527856001628,0.09104887849494363
375,-7.939950699040411,-34.94377099217289,0.09104887849494363
376,-7.939957742461173,-34.94226342294883,0.09104887849494363
377,-7.939964780425263,-34.940755852345184,0.10807807324801137
378,-7.939971812932646,-34.939248280363024,0.10807807324801137
379,-7.939978839983307,-34.937740707003385,0.10807807324801137
380,-7.939985861577213,-34.93623313226737,0.10807807324801137
381,-7.939992877714348,-34.93472555615604,0.10807807324801137
382,-7.93999988839468,-34.933217978670456,0.10807807324801137
383,-7.940006893618192,-34.9317103998117,0.10807807324801137
384,-7.940013893384856,-34.93020281958083,0.10807807324801137
385,-7.940020887694646,-34.92869523797893,0.10807807324801137
386,-7.940027876547545,-34.92718765500705,0.10807807324801137
387,-7.940034859943526,-34.92568007066626,0.10807807324801137
388,-7.9400418378825615,-34.924172484957644,0.10807807324801137
389,-7.940048810364629,-34.92266489788227,0.10807807324801137
390,-7.940055777389707,-34.9211573094412,0.10807807324801137
391,-7.940062738957767,-34.9196497196355,0.12374607794783314
392,-7.940069695068789,-34.918142128466236,0.12374607794783314
393,-7.940076645722753,-34.9166345359345,0.12374607794783314
394,-7.940083590919628,-34.91512694204135,0.12374607794783314
395,-7.940090530659387,-34.91361934678783,0.12374607794783314
396,-7.940097464942016,-34.912111750175036,0.12374607794783314
397,-7.940478567709802,-35.008599210513694,0.12374607794783314
398,-7.940485846520321,-35.007091698579806,0.12374607794783314
399,-7.940493119874639,-35.005584185220364,0.12374607794783314
400,-7.9405003877727305,-35.0040766704364,0.12374607794783314
401,-7.940507650214566,-35.002569154229015,0.12374607794783314
402,-7.940514907200129,-35.00106163659925,0.12374607794783314
403,-7.94052215872939,-34.999554117548186,0.10807807324801137
404,-7.940529404802325,-34.9980465970769,0.10807807324801137
405,-7.940536645418908,-34.99653907518644,0.10807807324801137
406,-7.940543880579118,-34.9950315518779,0.10807807324801137
407,-7.940551110282923,-34.99352402715234,0.10807807324801137
408,-7.940558334530302,-34.992016501010816,0.10807807324801137
409,-7.940565553321234,-34.990508973454425,0.10807807324801137
410,-7.940572766655689,-34.9890014444842,0.10807807324801137
411,-7.9405799745336445,-34.98749391410122,0.10807807324801137
412,-7.940587176955074,-34.98598638230658,0.10807807324801137
413,-7.940594373919956,-34.98447884910133,0.10807807324801137
414,-7.940601565428263,-34.982971314486534,0.10807807324801137
415,-7.940623107213486,-34.978448702195614,0.10807807324801137
416,-7.940630276895247,-34.97694116195333,0.10807807324801137
417,-7.94063744112031,-34.97543362030688,0.09104887849494363
418,-7.940644599888651,-34.973926077257296,0.09104887849494363
419,-7.9406517532002425,-34.97241853280565,0.09104887849494363
420,-7.940658901055067,-34.97091098695302,0.09104887849494363
421,-7.940680311878656,-34.96638834099988,0.09104887849494363
422,-7.940687437906145,-34.96488078955399,0.09104887849494363
423,-7.940694558476737,-34.963373236712464,0.09104887849494363
424,-7.940701673590414,-34.961865682476336,0.08330539244648685
425,-7.940708783247148,-34.96035812684673,0.08330539244648685
426,-7.940715887446912,-34.95885056982468,0.06948522307852541
427,-7.940722986189686,-34.95734301141126,0.06948522307852541
428,-7.9407300794754425,-34.955835451607534,0.06948522307852541
429,-7.940737167304157,-34.9543278904146,0.06948522307852541
430,-7.940744249675809,-34.95282032783349,0.06948522307852541
431,-7.940751326590365,-34.951312763865296,0.06948522307852541
432,-7.940758398047812,-34.94980519851108,0.08330539244648685
433,-7.9407654640481224,-34.94829763177191,0.08330539244648685
434,-7.940772524591267,-34.946790063648855,0.09104887849494363
435,-7.9407795796772245,-34.94528249414299,0.09104887849494363
436,-7.940786629305969,-34.943774923255376,0.09104887849494363
437,-7.940793673477484,-34.94226735098709,0.09104887849494363
438,-7.940800712191732,-34.94075977733919,0.09104887849494363
439,-7.940807745448702,-34.93925220231276,0.10807807324801137
440,-7.940814773248364,-34.93774462590886,0.10807807324801137
441,-7.940821795590691,-34.936237048128554,0.10807807324801137
442,-7.9408288124756625,-34.93472946897291,0.10807807324801137
443,-7.940835823903254,-34.93322188844302,0.10807807324801137
444,-7.940842829873441,-34.93171430653994,0.10807807324801137
445,-7.940849830386199,-34.93020672326472,0.10807807324801137
446,-7.940856825441505,-34.92869913861846,0.10807807324801137
447,-7.940863815039332,-34.92719155260221,0.10807807324801137
448,-7.94087079917966,-34.92568396521704,0.10807807324801137
449,-7.940877777862463,-34.92417637646403,0.10807807324801137
450,-7.940884751087715,-34.92266878634425,0.10807807324801137
451,-7.940891718855399,-34.921161194858755,0.10807807324801137
452,-7.940898681165482,-34.91965360200862,0.10807807324801137
453,-7.940905638017949,-34.91814600779491,0.12374607794783314
454,-7.940912589412764,-34.9166384122187,0.12374607794783314
455,-7.9409195353499165,-34.91513081528106,0.12374607794783314
456,-7.940926475829376,-34.91362321698306,0.12374607794783314
457,-7.940933410851119,-34.91211561732577,0.12374607794783314
458,-7.941314465107548,-35.00860327292646,0.12374607794783314
459,-7.9413217446938225,-35.007095757948605,0.12374607794783314
460,-7.941329018823314,-35.00558824154517,0.12374607794783314
461,-7.941336287495996,-35.004080723717216,0.12374607794783314
462,-7.941343550711843,-35.00257320446581,0.12374607794783314
463,-7.941350808470838,-35.001065683792035,0.12374607794783314
464,-7.941358060772946,-34.99955816169693,0.10807807324801137
465,-7.941365307618147,-34.99805063818159,0.10807807324801137
466,-7.941372549006418,-34.99654311324708,0.10807807324801137
467,-7.941379784937728,-34.99503558689445,0.10807807324801137
468,-7.941387015412058,-34.99352805912479,0.10807807324801137
469,-7.941394240429378,-34.99202052993917,0.10807807324801137
470,-7.941401459989669,-34.99051299933864,0.10807807324801137
471,-7.941408674092903,-34.98900546732429,0.10807807324801137
472,-7.941415882739053,-34.987497933897174,0.10807807324801137
473,-7.941423085928099,-34.98599039905836,0.10807807324801137
474,-7.941430283660012,-34.98448286280893,0.10807807324801137
475,-7.941437475934768,-34.98297532514995,0.10807807324801137
476,-7.941444662752347,-34.98146778608248,0.10807807324801137
477,-7.9414518441127155,-34.97996024560759,0.10807807324801137
478,-7.9414590200158575,-34.978452703726354,0.10807807324801137
479,-7.941466190461744,-34.976945160439854,0.09104887849494363
