,latitude,longitude,day1,day2,day3,prediction
0,-7.927133237423744,-35.00250441027562,0.04999629780650139,0.07935734838247299,0.1115383207798004,0.1268101334571838
1,-7.927961887657614,-35.00401592406006,0.05020781978964806,0.07964534312486649,0.111926943063736,0.1272585690021515
2,-7.92796913848964,-35.00250845347313,0.04980031400918961,0.07906699925661087,0.1111283302307129,0.1263624727725983
3,-7.928797787914017,-35.00401997073654,0.05001998320221901,0.07936735451221466,0.1115343123674393,0.1268304735422134
4,-7.928805039520013,-35.00251249711056,0.0496034286916256,0.07877502590417862,0.1107160001993179,0.1259121745824814
5,-7.928812285677873,-35.0010050220624,0.04918390139937401,0.07817702740430832,0.1098896712064743,0.1249842122197151
6,-7.929633688134918,-35.00402401785328,0.04983153566718102,0.07908820360898972,0.1111399978399277,0.1264004856348038
7,-7.929640940514884,-35.00251654118792,0.04940568283200264,0.07848148792982101,0.1103014200925827,0.1254593431949615
8,-7.929648187446134,-35.00100906310037,0.04897646978497505,0.07786845415830612,0.1094539165496826,0.1245074793696404
9,-7.929655428928639,-34.9995015835917,0.04854437336325645,0.07724981009960175,0.1085984781384468,0.1235460191965103
10,-7.929912493228016,-34.94523138383331,0.03994498774409294,0.0653485357761383,0.09246328473091125,0.105101689696312
11,-7.929919533089722,-34.94372385249476,0.04035045951604843,0.06604278832674026,0.09346859157085419,0.1062232404947281
12,-7.929926567501756,-34.94221631977572,0.04077466577291489,0.06676656752824783,0.09451653808355331,0.1073915511369705
13,-7.930469588320282,-35.00402806541029,0.04964252933859825,0.07880796492099762,0.1107441186904907,0.125968724489212
14,-7.930476841474217,-35.00252058570521,0.04920712113380432,0.07818645238876343,0.1098847016692162,0.1250040680170059
15,-7.930484089178859,-35.00101310457794,0.04876793548464775,0.07755792886018753,0.1090153679251671,0.1240275725722313
16,-7.930491331434173,-34.99950562202953,0.04832546040415764,0.07692311704158783,0.1081371530890465,0.1230403780937195
17,-7.930498568240143,-34.99799813806106,0.04788024351000786,0.07628283649682999,0.1072511896491051,0.122043788433075
18,-7.930734325590739,-34.94825037744306,0.03861667588353157,0.06315475702285767,0.08931685984134674,0.1015849635004997
19,-7.93074137710418,-34.94674284582849,0.03898731246590614,0.06379465013742447,0.09024355560541153,0.1026207432150841
20,-7.930748423167413,-34.94523531283127,0.03939580172300339,0.0644955113530159,0.09125733375549316,0.1037539392709732
