,latitude,longitude,day1,day2,day3,prediction
0,-7.927133237423744,-35.00250441027562,0.1115383207798004,0.1268101334571838,0.1393505781888962,0.1467999666929245
1,-7.927961887657614,-35.00401592406006,0.111926943063736,0.1272585690021515,0.1398479640483856,0.1473051756620407
2,-7.92796913848964,-35.00250845347313,0.1111283302307129,0.1263624727725983,0.1388604491949081,0.146280512213707
3,-7.928797787914017,-35.00401997073654,0.1115343123674393,0.1268304735422134,0.1393793374300003,0.1468082964420319
4,-7.928805039520013,-35.00251249711056,0.1107160001993179,0.1259121745824814,0.1383674442768097,0.1457579582929611
5,-7.928812285677873,-35.0010050220624,0.1098896712064743,0.1249842122197151,0.1373448818922043,0.1446963548660278
6,-7.929633688134918,-35.00402401785328,0.1111399978399277,0.1264004856348038,0.1389086246490479,0.1463091820478439
7,-7.929640940514884,-35.00251654118792,0.1103014200925827,0.1254593431949615,0.1378716379404068,0.1452324241399765
8,-7.929648187446134,-35.00100906310037,0.1094539165496826,0.1245074793696404,0.136822834610939,0.1441431790590286
9,-7.929655428928639,-34.9995015835917,0.1085984781384468,0.1235460191965103,0.1357634365558624,0.143042728304863
10,-7.929912493228016,-34.94523138383331,0.09246328473091125,0.105101689696312,0.1153379827737808,0.1221280619502068
11,-7.929919533089722,-34.94372385249476,0.09346859157085419,0.1062232404947281,0.1165619418025017,0.1234448477625847
12,-7.929926567501756,-34.94221631977572,0.09451653808355331,0.1073915511369705,0.1178369298577309,0.124816320836544
13,-7.930469588320282,-35.00402806541029,0.1107441186904907,0.125968724489212,0.1384359747171402,0.1458079665899277
14,-7.930476841474217,-35.00252058570521,0.1098847016692162,0.1250040680170059,0.1373731642961502,0.1447040140628815
15,-7.930484089178859,-35.00101310457794,0.1090153679251671,0.1240275725722313,0.1362973153591156,0.143586277961731
16,-7.930491331434173,-34.99950562202953,0.1081371530890465,0.1230403780937195,0.1352096647024155,0.1424560844898224
17,-7.930498568240143,-34.99799813806106,0.1072511896491051,0.122043788433075,0.1341116279363632,0.1413148790597916
18,-7.930734325590739,-34.94825037744306,0.08931685984134674,0.1015849635004997,0.111492358148098,0.1180172935128212
19,-7.93074137710418,-34.94674284582849,0.09024355560541153,0.1026207432150841,0.1126227602362633,0.1192337423563004
20,-7.930748423167413,-34.94523531283127,0.09125733375549316,0.1037539392709732,0.1138598099350929,0.120563693344593
21,-7.930755463780415,-34.94372777845248,0.09233507513999939,0.104958176612854,0.1151745170354843,0.1219765394926071
22,-7.930762498943155,-34.94222024269316,0.09345494955778122,0.1062085628509521,0.1165395826101303,0.1234433799982071
23,-7.93130548847014,-35.00403211340756,0.1103468015789986,0.125535324215889,0.1379615664482117,0.1453048139810562
24,-7.931312742398053,-35.00252463066244,0.1094659268856049,0.1245464682579041,0.1368721723556519,0.144172877073288
25,-7.931319990876082,-35.00101714649511,0.1085741072893143,0.1235445812344551,0.1357684135437012,0.1430257707834244
26,-7.931327233904211,-34.99950966090664,0.1076723784208298,0.1225308328866959,0.1346515864133835,0.1418648362159729
27,-7.931334471482412,-34.99800217389809,0.1067619174718857,0.1215065270662308,0.1335231214761734,0.1406915783882141
28,-7.931563196273744,-34.94976184622091,0.08703047037124634,0.09902362525463104,0.1086883023381233,0.1150303184986115
29,-7.931570253990406,-34.94825431294952,0.08791165053844452,0.100009597837925,0.1097643375396729,0.1161884963512421
30,-7.931577306256306,-34.94674677829439,0.08891159296035767,0.1011291220784187,0.1109866797924042,0.1175021529197693
31,-7.931584353071419,-34.9452392422566,0.09000376611948013,0.1023518815636635,0.1123220399022102,0.1189361065626144
32,-7.931591394435712,-34.94373170483721,0.09116169810295105,0.1036476790904999,0.1137372478842735,0.1204553171992302
