,date,state,confirmed,deaths,is_last,estimated_population_2019,confirmed_per_100k_inhabitants
55,2020-03-27,TO,9,0,False,1572866.0,0.5722
56,2020-03-26,TO,8,0,False,1572866.0,0.50863
57,2020-03-25,TO,7,0,False,1572866.0,0.44505
58,2020-03-24,TO,7,0,False,1572866.0,0.44505
59,2020-03-23,TO,7,0,False,1572866.0,0.44505
60,2020-03-22,TO,5,0,False,1572866.0,0.31789
61,2020-03-21,TO,2,0,False,1572866.0,0.12716
62,2020-03-20,TO,1,0,False,1572866.0,0.06358
63,2020-03-19,TO,1,0,False,1572866.0,0.06358
64,2020-03-18,TO,1,0,False,1572866.0,0.06358
65,2020-05-22,RN,4599,184,True,3506853.0,131.14321999999999
66,2020-05-21,RN,4251,181,False,3506853.0,121.21978999999999
67,2020-05-20,RN,4060,178,False,3506853.0,115.77332
68,2020-05-19,RN,3796,170,False,3506853.0,108.2452
69,2020-05-18,RN,3483,160,False,3506853.0,99.31981999999999
70,2020-05-17,RN,3138,139,False,3506853.0,89.48194000000001
71,2020-05-16,RN,3004,136,False,3506853.0,85.66085
72,2020-05-14,RN,2786,122,False,3506853.0,79.44445
73,2020-05-13,RN,2537,117,False,3506853.0,72.34406
74,2020-05-12,RN,2367,105,False,3506853.0,67.49641
75,2020-05-11,RN,2033,93,False,3506853.0,57.9722
76,2020-05-10,RN,1930,87,False,3506853.0,55.0351
77,2020-05-08,RN,1919,87,False,3506853.0,54.721430000000005
78,2020-05-07,RN,1821,81,False,3506853.0,51.9269
79,2020-05-06,RN,1739,76,False,3506853.0,49.58862
80,2020-05-05,RN,1644,72,False,3506853.0,46.87964
81,2020-05-04,RN,1536,68,False,3506853.0,43.79995
82,2020-05-03,RN,1421,62,False,3506853.0,40.52066
83,2020-05-02,RN,1392,61,False,3506853.0,39.693709999999996
84,2020-05-01,RN,1366,59,False,3506853.0,38.9523
85,2020-04-30,RN,1297,56,False,3506853.0,36.98473
86,2020-04-29,RN,1177,56,False,3506853.0,33.56286
87,2020-04-28,RN,1086,54,False,3506853.0,30.967940000000002
88,2020-04-27,RN,857,48,False,3506853.0,24.43786
89,2020-04-26,RN,832,45,False,3506853.0,23.72498
90,2020-04-25,RN,825,44,False,3506853.0,23.525370000000002
91,2020-04-24,RN,781,40,False,3506853.0,22.27068
92,2020-04-23,RN,754,38,False,3506853.0,21.50076
93,2020-04-22,RN,708,34,False,3506853.0,20.18904
94,2020-04-21,RN,646,29,False,3506853.0,18.42107
95,2020-04-20,RN,608,28,False,3506853.0,17.33748
96,2020-04-19,RN,595,27,False,3506853.0,16.96678
97,2020-04-18,RN,561,26,False,3506853.0,15.99725
98,2020-04-17,RN,516,24,False,3506853.0,14.71405
99,2020-04-16,RN,463,23,False,3506853.0,13.202720000000001
100,2020-04-15,RN,400,20,False,3506853.0,11.406239999999999
101,2020-04-14,RN,399,19,False,3506853.0,11.37772
102,2020-04-13,RN,376,18,False,3506853.0,10.721860000000001
103,2020-04-12,RN,339,17,False,3506853.0,9.666789999999999
104,2020-04-11,RN,289,13,False,3506853.0,8.241010000000001
105,2020-04-10,RN,263,11,False,3506853.0,7.4996
106,2020-04-08,RN,261,11,False,3506853.0,7.44257
107,2020-04-07,RN,254,8,False,3506853.0,7.242960000000001
108,2020-04-05,RN,246,7,False,3506853.0,7.0148399999999995
109,2020-04-04,RN,215,6,False,3506853.0,6.13085
110,2020-04-03,RN,176,4,False,3506853.0,5.01874
111,2020-04-02,RN,106,2,False,3506853.0,3.02265
112,2020-04-01,RN,92,2,False,3506853.0,2.62343
113,2020-03-31,RN,82,1,False,3506853.0,2.33828
114,2020-03-30,RN,77,1,False,3506853.0,2.1957
115,2020-03-28,RN,68,1,False,3506853.0,1.9390599999999998
116,2020-03-27,RN,28,0,False,3506853.0,0.7984399999999999
117,2020-03-26,RN,19,0,False,3506853.0,0.5418
118,2020-03-25,RN,14,0,False,3506853.0,0.39921999999999996
119,2020-03-24,RN,14,0,False,3506853.0,0.39921999999999996
120,2020-03-22,RN,13,0,False,3506853.0,0.3707
121,2020-03-21,RN,9,0,False,3506853.0,0.25664000000000003
122,2020-03-20,RN,6,0,False,3506853.0,0.17109000000000002
123,2020-03-18,RN,1,0,False,3506853.0,0.02852
124,2020-03-16,RN,1,0,False,3506853.0,0.02852
125,2020-03-13,RN,1,0,False,3506853.0,0.02852
126,2020-03-12,RN,1,0,False,3506853.0,0.02852
127,2020-05-23,SE,5131,86,True,2298696.0,223.21351
128,2020-05-22,SE,4922,82,False,2298696.0,214.1214
129,2020-05-21,SE,4734,76,False,2298696.0,205.94285
130,2020-05-20,SE,4277,69,False,2298696.0,186.06201000000001
131,2020-05-19,SE,3967,63,False,2298696.0,172.5761
132,2020-05-18,SE,3566,59,False,2298696.0,155.13143
133,2020-05-17,SE,3343,57,False,2298696.0,145.43028
134,2020-05-16,SE,3135,53,False,2298696.0,136.38166999999999
135,2020-05-15,SE,2868,50,False,2298696.0,124.76638999999999
136,2020-05-14,SE,2494,47,False,2298696.0,108.4963
137,2020-05-13,SE,2268,42,False,2298696.0,98.66463
138,2020-05-12,SE,2032,37,False,2298696.0,88.39794
139,2020-05-11,SE,1800,37,False,2298696.0,78.30527
140,2020-05-10,SE,1771,34,False,2298696.0,77.04368000000001
141,2020-05-09,SE,1588,33,False,2298696.0,69.08265
142,2020-05-08,SE,1438,28,False,2298696.0,62.55721
143,2020-05-07,SE,1214,25,False,2298696.0,52.81255
144,2020-05-06,SE,998,23,False,2298696.0,43.41592
145,2020-05-05,SE,898,21,False,2298696.0,39.06563
146,2020-05-04,SE,772,17,False,2298696.0,33.58426
147,2020-05-03,SE,730,14,False,2298696.0,31.757140000000003
148,2020-05-02,SE,601,14,False,2298696.0,26.14526
149,2020-05-01,SE,517,14,False,2298696.0,22.49101
150,2020-04-30,SE,453,14,False,2298696.0,19.70683
151,2020-04-28,SE,280,11,False,2298696.0,12.180819999999999
152,2020-04-27,SE,211,11,False,2298696.0,9.17912
153,2020-04-26,SE,175,9,False,2298696.0,7.613010000000001
154,2020-04-25,SE,154,9,False,2298696.0,6.69945
155,2020-04-24,SE,145,8,False,2298696.0,6.307919999999999
156,2020-04-23,SE,135,8,False,2298696.0,5.87289
157,2020-04-22,SE,118,7,False,2298696.0,5.13335
158,2020-04-21,SE,117,7,False,2298696.0,5.089840000000001
159,2020-04-20,SE,92,5,False,2298696.0,4.002269999999999
160,2020-04-19,SE,86,5,False,2298696.0,3.74125
161,2020-04-18,SE,71,5,False,2298696.0,3.08871
162,2020-04-17,SE,58,4,False,2298696.0,2.52317
163,2020-04-16,SE,53,4,False,2298696.0,2.30566
164,2020-04-15,SE,48,4,False,2298696.0,2.08814
165,2020-04-14,SE,46,4,False,2298696.0,2.00113
166,2020-04-13,SE,45,4,False,2298696.0,1.95763
167,2020-04-11,SE,44,4,False,2298696.0,1.9141299999999999
168,2020-04-10,SE,42,4,False,2298696.0,1.82712
169,2020-04-09,SE,40,4,False,2298696.0,1.7401200000000001
170,2020-04-08,SE,39,4,False,2298696.0,1.69661
171,2020-04-07,SE,36,4,False,2298696.0,1.5661100000000001
172,2020-04-06,SE,32,4,False,2298696.0,1.39209
173,2020-04-04,SE,32,3,False,2298696.0,1.39209
174,2020-04-03,SE,27,2,False,2298696.0,1.17458
175,2020-04-02,SE,24,2,False,2298696.0,1.04407
176,2020-04-01,SE,22,0,False,2298696.0,0.95706
177,2020-03-31,SE,19,0,False,2298696.0,0.8265600000000001
178,2020-03-30,SE,18,0,False,2298696.0,0.78305
179,2020-03-27,SE,16,0,False,2298696.0,0.69605
180,2020-03-25,SE,16,0,False,2298696.0,0.69605
181,2020-03-24,SE,15,0,False,2298696.0,0.65254
182,2020-03-21,SE,10,0,False,2298696.0,0.43503000000000003
183,2020-03-20,SE,7,0,False,2298696.0,0.30451999999999996
184,2020-03-18,SE,6,0,False,2298696.0,0.26102
185,2020-03-16,SE,5,0,False,2298696.0,0.21750999999999998
186,2020-03-14,SE,1,0,False,2298696.0,0.0435
187,2020-05-23,SC,6607,103,True,7164788.0,92.21486999999999
188,2020-05-22,SC,6458,100,False,7164788.0,90.13526
189,2020-05-21,SC,5610,98,False,7164788.0,78.2996
190,2020-05-20,SC,5499,94,False,7164788.0,76.75035
191,2020-05-19,SC,5413,91,False,7164788.0,75.55004
192,2020-05-18,SC,5175,85,False,7164788.0,72.22824
193,2020-05-17,SC,4776,83,False,7164788.0,66.65933000000001
194,2020-05-16,SC,4678,81,False,7164788.0,65.29153000000001
195,2020-05-15,SC,4562,79,False,7164788.0,63.672509999999996
196,2020-05-14,SC,4332,78,False,7164788.0,60.46236
197,2020-05-13,SC,3828,73,False,7164788.0,53.42796
198,2020-05-12,SC,3733,73,False,7164788.0,52.10203
199,2020-05-11,SC,3529,69,False,7164788.0,49.25477
200,2020-05-10,SC,3429,65,False,7164788.0,47.85906
201,2020-05-09,SC,3372,64,False,7164788.0,47.0635
202,2020-05-08,SC,3205,63,False,7164788.0,44.732659999999996
203,2020-05-07,SC,3082,63,False,7164788.0,43.01593
204,2020-05-06,SC,2917,59,False,7164788.0,40.713
205,2020-05-05,SC,2795,58,False,7164788.0,39.01023
206,2020-05-04,SC,2623,55,False,7164788.0,36.6096
207,2020-05-03,SC,2519,52,False,7164788.0,35.15805
208,2020-05-02,SC,2346,52,False,7164788.0,32.74347
209,2020-05-01,SC,2104,50,False,7164788.0,29.365840000000002
210,2020-04-30,SC,2394,48,False,7164788.0,33.41341
211,2020-04-29,SC,2085,46,False,7164788.0,29.10065
212,2020-04-28,SC,1995,44,False,7164788.0,27.844509999999996
213,2020-04-27,SC,1476,44,False,7164788.0,20.60075
214,2020-04-26,SC,1337,43,False,7164788.0,18.66071
215,2020-04-25,SC,1235,42,False,7164788.0,17.23708
216,2020-04-24,SC,1209,42,False,7164788.0,16.87419
217,2020-04-23,SC,1170,42,False,7164788.0,16.32986
218,2020-04-22,SC,1115,39,False,7164788.0,15.562220000000002
219,2020-04-21,SC,1091,37,False,7164788.0,15.22725
220,2020-04-20,SC,1063,35,False,7164788.0,14.83645
221,2020-04-19,SC,1025,35,False,7164788.0,14.30608
222,2020-04-18,SC,975,32,False,7164788.0,13.608220000000001
223,2020-04-17,SC,962,31,False,7164788.0,13.426779999999999
224,2020-04-16,SC,926,30,False,7164788.0,12.92432
225,2020-04-15,SC,884,29,False,7164788.0,12.33812
226,2020-04-14,SC,853,28,False,7164788.0,11.90545
227,2020-04-13,SC,826,26,False,7164788.0,11.5286
228,2020-04-12,SC,776,24,False,7164788.0,10.83075
229,2020-04-11,SC,732,21,False,7164788.0,10.21663
230,2020-04-10,SC,717,18,False,7164788.0,10.00727
231,2020-04-09,SC,693,18,False,7164788.0,9.6723
232,2020-04-08,SC,501,17,False,7164788.0,6.99253
233,2020-04-07,SC,457,15,False,7164788.0,6.378419999999999
234,2020-04-06,SC,417,11,False,7164788.0,5.820130000000001
235,2020-04-05,SC,379,10,False,7164788.0,5.28976
236,2020-04-04,SC,356,10,False,7164788.0,4.96874
237,2020-04-03,SC,301,5,False,7164788.0,4.2011
238,2020-04-02,SC,281,5,False,7164788.0,3.92196
239,2020-04-01,SC,247,2,False,7164788.0,3.4474199999999997
240,2020-03-31,SC,235,2,False,7164788.0,3.2799300000000002
241,2020-03-30,SC,219,2,False,7164788.0,3.05662
242,2020-03-29,SC,197,1,False,7164788.0,2.74956
243,2020-03-28,SC,184,1,False,7164788.0,2.56812
244,2020-03-27,SC,163,1,False,7164788.0,2.27501
245,2020-03-26,SC,149,1,False,7164788.0,2.0796099999999997
246,2020-03-25,SC,122,0,False,7164788.0,1.7027700000000001
247,2020-03-24,SC,109,0,False,7164788.0,1.5213299999999998
248,2020-03-23,SC,86,0,False,7164788.0,1.20031
249,2020-03-22,SC,68,0,False,7164788.0,0.94909
250,2020-03-21,SC,57,0,False,7164788.0,0.79556
251,2020-03-20,SC,40,0,False,7164788.0,0.55829
252,2020-03-19,SC,21,0,False,7164788.0,0.2931
253,2020-03-18,SC,14,0,False,7164788.0,0.1954
254,2020-03-17,SC,7,0,False,7164788.0,0.0977
255,2020-03-16,SC,7,0,False,7164788.0,0.0977
256,2020-03-15,SC,6,0,False,7164788.0,0.08374
257,2020-03-14,SC,5,0,False,7164788.0,0.06978999999999999
258,2020-03-13,SC,3,0,False,7164788.0,0.04187
259,2020-03-12,SC,2,0,False,7164788.0,0.02791
260,2020-05-23,RR,2439,72,True,605761.0,402.63403999999997
261,2020-05-22,RR,2296,72,False,605761.0,379.02737
262,2020-05-19,RR,1988,64,False,605761.0,328.18224
263,2020-05-18,RR,1882,60,False,605761.0,310.68359
264,2020-05-17,RR,1791,51,False,605761.0,295.66116
265,2020-05-16,RR,1706,49,False,605761.0,281.62922000000003
266,2020-05-15,RR,1589,40,False,605761.0,262.31467999999995
267,2020-05-14,RR,1500,37,False,605761.0,247.62241
268,2020-05-13,RR,1411,29,False,605761.0,232.93015
269,2020-05-12,RR,1411,28,False,605761.0,232.93015
270,2020-05-11,RR,1295,24,False,605761.0,213.78068
271,2020-05-10,RR,1290,21,False,605761.0,212.95527
272,2020-05-09,RR,1202,18,False,605761.0,198.42809
273,2020-05-08,RR,1124,16,False,605761.0,185.55173
274,2020-05-07,RR,1020,14,False,605761.0,168.38324
275,2020-05-06,RR,932,13,False,605761.0,153.85606
276,2020-05-05,RR,869,11,False,605761.0,143.45592
277,2020-05-04,RR,578,11,False,605761.0,95.41717
278,2020-05-03,RR,533,7,False,605761.0,87.9885
279,2020-04-30,RR,519,7,False,605761.0,85.67735
280,2020-04-29,RR,426,4,False,605761.0,70.32477
281,2020-04-27,RR,425,4,False,605761.0,70.15968000000001
282,2020-04-26,RR,407,4,False,605761.0,67.18821
283,2020-04-25,RR,401,4,False,605761.0,66.19771999999999
284,2020-04-24,RR,345,3,False,605761.0,56.95315
285,2020-04-23,RR,304,3,False,605761.0,50.18481
286,2020-04-22,RR,297,3,False,605761.0,49.02924
287,2020-04-21,RR,280,3,False,605761.0,46.22285
288,2020-04-20,RR,247,3,False,605761.0,40.77516
289,2020-04-19,RR,244,3,False,605761.0,40.27991
290,2020-04-18,RR,222,3,False,605761.0,36.64812
291,2020-04-17,RR,201,3,False,605761.0,33.1814
292,2020-04-16,RR,164,3,False,605761.0,27.07338
293,2020-04-15,RR,142,3,False,605761.0,23.441589999999998
294,2020-04-14,RR,114,3,False,605761.0,18.8193
295,2020-04-13,RR,113,3,False,605761.0,18.654220000000002
296,2020-04-12,RR,83,3,False,605761.0,13.701770000000002
297,2020-04-11,RR,79,3,False,605761.0,13.04145
298,2020-04-10,RR,75,3,False,605761.0,12.38112
299,2020-04-09,RR,63,2,False,605761.0,10.400139999999999
300,2020-04-08,RR,52,1,False,605761.0,8.58424
301,2020-04-07,RR,49,1,False,605761.0,8.089
302,2020-04-06,RR,42,1,False,605761.0,6.93343
303,2020-04-05,RR,42,1,False,605761.0,6.93343
304,2020-04-04,RR,42,1,False,605761.0,6.93343
305,2020-04-03,RR,37,1,False,605761.0,6.10802
306,2020-04-02,RR,30,0,False,605761.0,4.95245
307,2020-04-01,RR,26,0,False,605761.0,4.29212
308,2020-03-31,RR,16,0,False,605761.0,2.64131
309,2020-03-30,RR,16,0,False,605761.0,2.64131
310,2020-03-29,RR,16,0,False,605761.0,2.64131
311,2020-03-28,RR,16,0,False,605761.0,2.64131
312,2020-03-27,RR,12,0,False,605761.0,1.98098
313,2020-03-26,RR,10,0,False,605761.0,1.6508200000000002
314,2020-03-25,RR,8,0,False,605761.0,1.32065
315,2020-03-24,RR,8,0,False,605761.0,1.32065
316,2020-03-23,RR,2,0,False,605761.0,0.33016
317,2020-03-22,RR,2,0,False,605761.0,0.33016
318,2020-03-21,RR,2,0,False,605761.0,0.33016
319,2020-05-23,RO,3109,115,True,1777225.0,174.93563999999998
320,2020-05-22,RO,2774,106,False,1777225.0,156.08603
321,2020-05-20,RO,2499,90,False,1777225.0,140.61247
322,2020-05-19,RO,2413,88,False,1777225.0,135.77347
323,2020-05-18,RO,2043,83,False,1777225.0,114.95448999999999
324,2020-05-17,RO,1963,74,False,1777225.0,110.45308999999999
325,2020-05-16,RO,1918,69,False,1777225.0,107.92106000000001
326,2020-05-15,RO,1794,62,False,1777225.0,100.94389
327,2020-05-14,RO,1686,56,False,1777225.0,94.867
328,2020-05-13,RO,1612,50,False,1777225.0,90.7032
329,2020-05-12,RO,1460,50,False,1777225.0,82.15054
330,2020-05-11,RO,1398,47,False,1777225.0,78.66196
331,2020-05-10,RO,1302,43,False,1777225.0,73.26028000000001
332,2020-05-09,RO,1263,41,False,1777225.0,71.06585
333,2020-05-08,RO,1222,39,False,1777225.0,68.75888
334,2020-05-07,RO,1098,37,False,1777225.0,61.78171
335,2020-05-06,RO,943,33,False,1777225.0,53.06025
336,2020-05-05,RO,861,29,False,1777225.0,48.44631
337,2020-05-04,RO,756,25,False,1777225.0,42.53823
338,2020-05-03,RO,705,24,False,1777225.0,39.66858
339,2020-05-02,RO,654,23,False,1777225.0,36.79894
340,2020-05-01,RO,585,18,False,1777225.0,32.91648
341,2020-04-30,RO,502,16,False,1777225.0,28.24628
342,2020-04-29,RO,433,15,False,1777225.0,24.36383
343,2020-04-28,RO,413,11,False,1777225.0,23.23848
344,2020-04-27,RO,393,10,False,1777225.0,22.113129999999998
345,2020-04-26,RO,364,10,False,1777225.0,20.481370000000002
346,2020-04-25,RO,328,7,False,1777225.0,18.45574
347,2020-04-24,RO,290,6,False,1777225.0,16.31757
348,2020-04-23,RO,250,5,False,1777225.0,14.066870000000002
349,2020-04-21,RO,223,5,False,1777225.0,12.54765
350,2020-04-20,RO,199,4,False,1777225.0,11.197230000000001
351,2020-04-19,RO,160,4,False,1777225.0,9.0028
352,2020-04-18,RO,128,4,False,1777225.0,7.20224
353,2020-04-17,RO,110,3,False,1777225.0,6.18942
354,2020-04-16,RO,92,3,False,1777225.0,5.17661
355,2020-04-15,RO,73,2,False,1777225.0,4.107530000000001
356,2020-04-14,RO,69,2,False,1777225.0,3.88246
357,2020-04-12,RO,42,2,False,1777225.0,2.3632299999999997
358,2020-04-11,RO,34,2,False,1777225.0,1.9130900000000002
359,2020-04-10,RO,32,2,False,1777225.0,1.80056
360,2020-04-09,RO,28,2,False,1777225.0,1.57549
361,2020-04-08,RO,26,1,False,1777225.0,1.46295
362,2020-04-07,RO,23,1,False,1777225.0,1.29415
363,2020-04-06,RO,18,1,False,1777225.0,1.01281
364,2020-04-05,RO,14,1,False,1777225.0,0.78774
365,2020-04-04,RO,11,1,False,1777225.0,0.6189399999999999
366,2020-04-03,RO,10,1,False,1777225.0,0.56267
367,2020-04-02,RO,10,1,False,1777225.0,0.56267
368,2020-04-01,RO,9,1,False,1777225.0,0.50641
369,2020-03-31,RO,9,1,False,1777225.0,0.50641
370,2020-03-30,RO,8,1,False,1777225.0,0.45014
371,2020-03-29,RO,6,0,False,1777225.0,0.3376
372,2020-03-28,RO,6,0,False,1777225.0,0.3376
373,2020-03-27,RO,6,0,False,1777225.0,0.3376
374,2020-03-26,RO,6,0,False,1777225.0,0.3376
375,2020-03-25,RO,5,0,False,1777225.0,0.28134000000000003
376,2020-03-24,RO,5,0,False,1777225.0,0.28134000000000003
377,2020-03-22,RO,3,0,False,1777225.0,0.1688
378,2020-03-21,RO,3,0,False,1777225.0,0.1688
379,2020-03-20,RO,1,0,False,1777225.0,0.05627000000000001
380,2020-05-23,PR,3147,153,True,11433957.0,27.52328
381,2020-05-22,PR,2985,149,False,11433957.0,26.10645
382,2020-05-21,PR,2855,144,False,11433957.0,24.969479999999997
383,2020-05-20,PR,2656,140,False,11433957.0,23.22905
384,2020-05-19,PR,2519,133,False,11433957.0,22.03087
385,2020-05-18,PR,2390,130,False,11433957.0,20.90265
386,2020-05-17,PR,2316,127,False,11433957.0,20.25545
387,2020-05-16,PR,2272,126,False,11433957.0,19.870639999999998
388,2020-05-15,PR,2167,124,False,11433957.0,18.95232
389,2020-05-14,PR,2091,122,False,11433957.0,18.28763
390,2020-05-13,PR,2023,120,False,11433957.0,17.69291
391,2020-05-12,PR,1930,116,False,11433957.0,16.87955
392,2020-05-11,PR,1873,114,False,11433957.0,16.38103
393,2020-05-10,PR,1859,112,False,11433957.0,16.258589999999998
394,2020-05-09,PR,1809,110,False,11433957.0,15.82129
395,2020-05-08,PR,1734,109,False,11433957.0,15.16535
396,2020-05-07,PR,1678,107,False,11433957.0,14.675579999999998
397,2020-05-06,PR,1647,104,False,11433957.0,14.40446
398,2020-05-05,PR,1608,102,False,11433957.0,14.06337
399,2020-05-04,PR,1581,97,False,11433957.0,13.827229999999998
400,2020-05-03,PR,1533,96,False,11433957.0,13.407429999999998
401,2020-05-02,PR,1510,93,False,11433957.0,13.20628
402,2020-05-01,PR,1464,92,False,11433957.0,12.80397
403,2020-04-30,PR,1423,88,False,11433957.0,12.44539
404,2020-04-29,PR,1364,84,False,11433957.0,11.92938
405,2020-04-28,PR,1286,79,False,11433957.0,11.2472
406,2020-04-27,PR,1201,77,False,11433957.0,10.5038
407,2020-04-26,PR,1171,75,False,11433957.0,10.24142
408,2020-04-25,PR,1155,71,False,11433957.0,10.10149
409,2020-04-24,PR,1133,67,False,11433957.0,9.90908
410,2020-04-23,PR,1096,62,False,11433957.0,9.58548
411,2020-04-22,PR,1077,60,False,11433957.0,9.419310000000001
412,2020-04-21,PR,1039,55,False,11433957.0,9.086969999999999
413,2020-04-20,PR,1022,53,False,11433957.0,8.93829
414,2020-04-19,PR,1002,52,False,11433957.0,8.76337
415,2020-04-18,PR,960,49,False,11433957.0,8.39604
416,2020-04-17,PR,887,44,False,11433957.0,7.7575899999999995
417,2020-04-16,PR,845,43,False,11433957.0,7.39027
418,2020-04-15,PR,816,41,False,11433957.0,7.136639999999999
419,2020-04-14,PR,803,39,False,11433957.0,7.022939999999999
420,2020-04-13,PR,768,33,False,11433957.0,6.71683
421,2020-04-12,PR,750,31,False,11433957.0,6.559410000000001
422,2020-04-11,PR,688,27,False,11433957.0,6.01716
423,2020-04-10,PR,655,26,False,11433957.0,5.72855
424,2020-04-09,PR,621,24,False,11433957.0,5.43119
425,2020-04-08,PR,550,17,False,11433957.0,4.810230000000001
426,2020-04-07,PR,511,15,False,11433957.0,4.46914
427,2020-04-06,PR,466,14,False,11433957.0,4.07558
428,2020-04-05,PR,445,10,False,11433957.0,3.89192
429,2020-04-04,PR,401,7,False,11433957.0,3.5071
430,2020-04-03,PR,307,5,False,11433957.0,2.68498
431,2020-04-02,PR,258,4,False,11433957.0,2.25644
432,2020-04-01,PR,229,3,False,11433957.0,2.0028099999999998
433,2020-03-31,PR,185,3,False,11433957.0,1.61799
434,2020-03-30,PR,160,3,False,11433957.0,1.39934
435,2020-03-29,PR,152,2,False,11433957.0,1.3293700000000002
436,2020-03-28,PR,137,2,False,11433957.0,1.1981899999999999
437,2020-03-27,PR,125,2,False,11433957.0,1.09323
438,2020-03-26,PR,106,0,False,11433957.0,0.92706
439,2020-03-25,PR,97,0,False,11433957.0,0.84835
440,2020-03-24,PR,70,0,False,11433957.0,0.61221
441,2020-03-23,PR,60,0,False,11433957.0,0.52475
442,2020-03-22,PR,54,0,False,11433957.0,0.47228000000000003
443,2020-03-21,PR,43,0,False,11433957.0,0.37606999999999996
444,2020-03-20,PR,36,0,False,11433957.0,0.31485
445,2020-03-19,PR,23,0,False,11433957.0,0.20115999999999998
446,2020-03-18,PR,14,0,False,11433957.0,0.12244000000000001
447,2020-03-17,PR,12,0,False,11433957.0,0.10495
448,2020-03-16,PR,6,0,False,11433957.0,0.05248
449,2020-03-13,PR,6,0,False,11433957.0,0.05248
450,2020-03-12,PR,6,0,False,11433957.0,0.05248
451,2020-05-23,MT,1363,37,True,3484466.0,39.11647
452,2020-05-22,MT,1271,37,False,3484466.0,36.47618
453,2020-05-21,MT,1187,34,False,3484466.0,34.06548
454,2020-05-20,MT,1090,32,False,3484466.0,31.28169
455,2020-05-19,MT,1005,32,False,3484466.0,28.8423
456,2020-05-18,MT,941,30,False,3484466.0,27.005570000000002
457,2020-05-17,MT,901,27,False,3484466.0,25.85762
458,2020-05-16,MT,857,27,False,3484466.0,24.59487
459,2020-05-15,MT,792,26,False,3484466.0,22.72945
460,2020-05-14,MT,734,24,False,3484466.0,21.06492
461,2020-05-13,MT,673,21,False,3484466.0,19.31429
462,2020-05-12,MT,604,20,False,3484466.0,17.33408
