,date,state,confirmed,deaths,is_last,estimated_population_2019,confirmed_per_100k_inhabitants
0,2020-05-24,RO,3201,121,True,1777225.0,180.11225
1,2020-05-23,RO,3109,115,False,1777225.0,174.93563999999998
2,2020-05-22,RO,2774,106,False,1777225.0,156.08603
3,2020-05-20,RO,2499,90,False,1777225.0,140.61247
4,2020-05-19,RO,2413,88,False,1777225.0,135.77347
5,2020-05-18,RO,2043,83,False,1777225.0,114.95448999999999
6,2020-05-17,RO,1963,74,False,1777225.0,110.45308999999999
7,2020-05-16,RO,1918,69,False,1777225.0,107.92106000000001
8,2020-05-15,RO,1794,62,False,1777225.0,100.94389
9,2020-05-14,RO,1686,56,False,1777225.0,94.867
10,2020-05-13,RO,1612,50,False,1777225.0,90.7032
11,2020-05-12,RO,1460,50,False,1777225.0,82.15054
12,2020-05-11,RO,1398,47,False,1777225.0,78.66196
13,2020-05-10,RO,1302,43,False,1777225.0,73.26028000000001
14,2020-05-09,RO,1263,41,False,1777225.0,71.06585
15,2020-05-08,RO,1222,39,False,1777225.0,68.75888
16,2020-05-07,RO,1098,37,False,1777225.0,61.78171
17,2020-05-06,RO,943,33,False,1777225.0,53.06025
18,2020-05-05,RO,861,29,False,1777225.0,48.44631
19,2020-05-04,RO,756,25,False,1777225.0,42.53823
20,2020-05-03,RO,705,24,False,1777225.0,39.66858
21,2020-05-02,RO,654,23,False,1777225.0,36.79894
22,2020-05-01,RO,585,18,False,1777225.0,32.91648
23,2020-04-30,RO,502,16,False,1777225.0,28.24628
24,2020-04-29,RO,433,15,False,1777225.0,24.36383
25,2020-04-28,RO,413,11,False,1777225.0,23.23848
26,2020-04-27,RO,393,10,False,1777225.0,22.113129999999998
27,2020-04-26,RO,364,10,False,1777225.0,20.481370000000002
28,2020-04-25,RO,328,7,False,1777225.0,18.45574
29,2020-04-24,RO,290,6,False,1777225.0,16.31757
30,2020-04-23,RO,250,5,False,1777225.0,14.066870000000002
31,2020-04-21,RO,223,5,False,1777225.0,12.54765
32,2020-04-20,RO,199,4,False,1777225.0,11.197230000000001
33,2020-04-19,RO,160,4,False,1777225.0,9.0028
34,2020-04-18,RO,128,4,False,1777225.0,7.20224
35,2020-04-17,RO,110,3,False,1777225.0,6.18942
36,2020-04-16,RO,92,3,False,1777225.0,5.17661
37,2020-04-15,RO,73,2,False,1777225.0,4.107530000000001
38,2020-04-14,RO,69,2,False,1777225.0,3.88246
39,2020-04-12,RO,42,2,False,1777225.0,2.3632299999999997
40,2020-04-11,RO,34,2,False,1777225.0,1.9130900000000002
41,2020-04-10,RO,32,2,False,1777225.0,1.80056
42,2020-04-09,RO,28,2,False,1777225.0,1.57549
43,2020-04-08,RO,26,1,False,1777225.0,1.46295
44,2020-04-07,RO,23,1,False,1777225.0,1.29415
45,2020-04-06,RO,18,1,False,1777225.0,1.01281
46,2020-04-05,RO,14,1,False,1777225.0,0.78774
47,2020-04-04,RO,11,1,False,1777225.0,0.6189399999999999
48,2020-04-03,RO,10,1,False,1777225.0,0.56267
49,2020-04-02,RO,10,1,False,1777225.0,0.56267
50,2020-04-01,RO,9,1,False,1777225.0,0.50641
51,2020-03-31,RO,9,1,False,1777225.0,0.50641
52,2020-03-30,RO,8,1,False,1777225.0,0.45014
53,2020-03-29,RO,6,0,False,1777225.0,0.3376
54,2020-03-28,RO,6,0,False,1777225.0,0.3376
55,2020-03-27,RO,6,0,False,1777225.0,0.3376
56,2020-03-26,RO,6,0,False,1777225.0,0.3376
57,2020-03-25,RO,5,0,False,1777225.0,0.28134000000000003
58,2020-03-24,RO,5,0,False,1777225.0,0.28134000000000003
59,2020-03-22,RO,3,0,False,1777225.0,0.1688
60,2020-03-21,RO,3,0,False,1777225.0,0.1688
61,2020-03-20,RO,1,0,False,1777225.0,0.05627000000000001
62,2020-05-24,RN,4774,212,True,3506853.0,136.13345
63,2020-05-22,RN,4599,184,False,3506853.0,131.14321999999999
64,2020-05-21,RN,4251,181,False,3506853.0,121.21978999999999
65,2020-05-20,RN,4060,178,False,3506853.0,115.77332
66,2020-05-19,RN,3796,170,False,3506853.0,108.2452
67,2020-05-18,RN,3483,160,False,3506853.0,99.31981999999999
68,2020-05-17,RN,3138,139,False,3506853.0,89.48194000000001
69,2020-05-16,RN,3004,136,False,3506853.0,85.66085
70,2020-05-14,RN,2786,122,False,3506853.0,79.44445
71,2020-05-13,RN,2537,117,False,3506853.0,72.34406
72,2020-05-12,RN,2367,105,False,3506853.0,67.49641
73,2020-05-11,RN,2033,93,False,3506853.0,57.9722
74,2020-05-10,RN,1930,87,False,3506853.0,55.0351
75,2020-05-08,RN,1919,87,False,3506853.0,54.721430000000005
76,2020-05-07,RN,1821,81,False,3506853.0,51.9269
77,2020-05-06,RN,1739,76,False,3506853.0,49.58862
78,2020-05-05,RN,1644,72,False,3506853.0,46.87964
79,2020-05-04,RN,1536,68,False,3506853.0,43.79995
80,2020-05-03,RN,1421,62,False,3506853.0,40.52066
81,2020-05-02,RN,1392,61,False,3506853.0,39.693709999999996
82,2020-05-01,RN,1366,59,False,3506853.0,38.9523
83,2020-04-30,RN,1297,56,False,3506853.0,36.98473
84,2020-04-29,RN,1177,56,False,3506853.0,33.56286
85,2020-04-28,RN,1086,54,False,3506853.0,30.967940000000002
86,2020-04-27,RN,857,48,False,3506853.0,24.43786
87,2020-04-26,RN,832,45,False,3506853.0,23.72498
88,2020-04-25,RN,825,44,False,3506853.0,23.525370000000002
89,2020-04-24,RN,781,40,False,3506853.0,22.27068
90,2020-04-23,RN,754,38,False,3506853.0,21.50076
91,2020-04-22,RN,708,34,False,3506853.0,20.18904
92,2020-04-21,RN,646,29,False,3506853.0,18.42107
93,2020-04-20,RN,608,28,False,3506853.0,17.33748
94,2020-04-19,RN,595,27,False,3506853.0,16.96678
95,2020-04-18,RN,561,26,False,3506853.0,15.99725
96,2020-04-17,RN,516,24,False,3506853.0,14.71405
97,2020-04-16,RN,463,23,False,3506853.0,13.202720000000001
