,latitude,longitude,day1,day2,day3,prediction
0,-7.927133237423744,-35.00250441027562,0.003947209101170301,0.003947209101170301,0.003947209101170301,0.04210187867283821
1,-7.927961887657614,-35.00401592406006,0.00397587101906538,0.00397587101906538,0.00397587101906538,0.04225607961416245
2,-7.92796913848964,-35.00250845347313,0.003928796388208866,0.003928796388208866,0.003928796388208866,0.04194271937012672
3,-7.928797787914017,-35.00401997073654,0.003958201035857201,0.003958201035857201,0.003958201035857201,0.04210358113050461
4,-7.928805039520013,-35.00251249711056,0.003910358995199203,0.003910358995199203,0.003910358995199203,0.04178271070122719
5,-7.928812285677873,-35.0010050220624,0.003862474812194705,0.003862474812194705,0.003862474812194705,0.04145895317196846
6,-7.929633688134918,-35.00402401785328,0.00394052779302001,0.00394052779302001,0.00394052779302001,0.04195047914981842
7,-7.929640940514884,-35.00251654118792,0.003891899716109037,0.003891899716109037,0.003891899716109037,0.04162188246846199
8,-7.929648187446134,-35.00100906310037,0.003843204583972692,0.003843204583972692,0.003843204583972692,0.04129005968570709
9,-7.929655428928639,-34.9995015835917,0.003794488729909062,0.003794488729909062,0.003794488729909062,0.04095539450645447
10,-7.929912493228016,-34.94523138383331,0.002696810988709331,0.002696810988709331,0.002696810988709331,0.03455136343836784
11,-7.929919533089722,-34.94372385249476,0.002714248839765787,0.002714248839765787,0.002714248839765787,0.03492196276783943
12,-7.929926567501756,-34.94221631977572,0.002732958411797881,0.002732958411797881,0.002732958411797881,0.03530874848365784
13,-7.930469588320282,-35.00402806541029,0.003922857344150543,0.003922857344150543,0.003922857344150543,0.04179681465029716
14,-7.930476841474217,-35.00252058570521,0.003873423906043172,0.003873423906043172,0.003873423906043172,0.04146027192473412
15,-7.930484089178859,-35.00101310457794,0.003823896637186408,0.003823896637186408,0.003823896637186408,0.04112014174461365
16,-7.930491331434173,-34.99950562202953,0.003774323267862201,0.003774323267862201,0.003774323267862201,0.0407768152654171
17,-7.930498568240143,-34.99799813806106,0.003724755486473441,0.003724755486473441,0.003724755486473441,0.04043073207139969
18,-7.930734325590739,-34.94825037744306,0.002619732404127717,0.002619732404127717,0.002619732404127717,0.03337721154093742
19,-7.93074137710418,-34.94674284582849,0.002634747885167599,0.002634747885167599,0.002634747885167599,0.0337178148329258
20,-7.930748423167413,-34.94523531283127,0.002652311231940985,0.002652311231940985,0.002652311231940985,0.03409117832779884
21,-7.930755463780415,-34.94372777845248,0.002671738620847464,0.002671738620847464,0.002671738620847464,0.03448867052793503
22,-7.930762498943155,-34.94222024269316,0.002692396519705653,0.002692396519705653,0.002692396519705653,0.03490215167403221
23,-7.93130548847014,-35.00403211340756,0.003905194578692317,0.003905194578692317,0.003905194578692317,0.04164263606071472
24,-7.931312742398053,-35.00252463066244,0.003854935523122549,0.003854935523122549,0.003854935523122549,0.04129792749881744
25,-7.931319990876082,-35.00101714649511,0.003804554464295506,0.003804554464295506,0.003804554464295506,0.04094923660159111
26,-7.931327233904211,-34.99950966090664,0.003754099830985069,0.003754099830985069,0.003754099830985069,0.04059696942567825
27,-7.931334471482412,-34.99800217389809,0.003703625407069921,0.003703625407069921,0.003703625407069921,0.04024157673120499
28,-7.931563196273744,-34.94976184622091,0.00255616707727313,0.00255616707727313,0.00255616707727313,0.03251976147294044
29,-7.931570253990406,-34.94825431294952,0.002569790463894606,0.002569790463894606,0.002569790463894606,0.03284302353858948
30,-7.931577306256306,-34.94674677829439,0.00258687580935657,0.00258687580935657,0.00258687580935657,0.03321084752678871
31,-7.931584353071419,-34.9452392422566,0.002606624737381935,0.002606624737381935,0.002606624737381935,0.03361333534121513
32,-7.931591394435712,-34.94373170483721,0.00262825726531446,0.00262825726531446,0.00262825726531446,0.03404060006141663
33,-7.93159843034917,-34.94222416603731,0.002651059767231345,0.002651059767231345,0.002651059767231345,0.03448344767093658
34,-7.931605460811769,-34.94071662585794,0.002674417337402701,0.002674417337402701,0.002674417337402701,0.03493377938866615
35,-7.932134128432121,-35.00554364620729,0.003938452806323767,0.003938452806323767,0.003938452806323767,0.04183637723326683
36,-7.93214138858445,-35.0040361618451,0.003887545317411423,0.003887545317411423,0.003887545317411423,0.04148799926042557
37,-7.93214864328634,-35.00252867605961,0.00383644038811326,0.00383644038811326,0.00383644038811326,0.04113488644361496
38,-7.932155892537769,-35.00102118885189,0.003785182256251574,0.003785182256251574,0.003785182256251574,0.04077737778425217
39,-7.932163136338712,-34.99951370022302,0.003733821446076035,0.003733821446076035,0.003733821446076035,0.04041587933897972
40,-7.932170374689144,-34.99800621017405,0.003682413371279836,0.003682413371279836,0.003682413371279836,0.04005086421966553
41,-7.932192057037122,-34.99348373151732,0.003528524888679385,0.003528524888679385,0.003528524888679385,0.03894031420350075
42,-7.932392059963894,-34.95127332012372,0.002491255989298224,0.002491255989298224,0.002491255989298224,0.03164184466004372
43,-7.932399123884929,-34.94976578519627,0.002502381568774581,0.002502381568774581,0.002502381568774581,0.03193324431777
44,-7.932406182354637,-34.948258248884,0.002518088091164827,0.002518088091164827,0.002518088091164827,0.0322834700345993
45,-7.932413235372999,-34.946750711188,0.002537497086450458,0.002537497086450458,0.002537497086450458,0.03268181160092354
46,-7.93242028293999,-34.94524317210931,0.002559686778113246,0.002559686778113246,0.002559686778113246,0.03311679512262344
47,-7.932427325055584,-34.94373563164901,0.002583766356110573,0.002583766356110573,0.002583766356110573,0.0335770845413208
48,-7.932434361719761,-34.94222808980818,0.002608931390568614,0.002608931390568614,0.002608931390568614,0.03405226767063141
49,-7.932441392932492,-34.94072054658787,0.002634500153362751,0.002634500153362751,0.002634500153362751,0.0345333144068718
50,-7.932448418693756,-34.93921300198916,0.002659928984940052,0.002659928984940052,0.002659928984940052,0.0350128673017025
51,-7.932462453861785,-34.93619790866082,0.002708876971155405,0.002708876971155405,0.002708876971155405,0.03594648092985153
52,-7.932469463268502,-34.93469035993332,0.002731954911723733,0.002731954911723733,0.002731954911723733,0.03639385476708412
53,-7.932970027736348,-35.0055476981258,0.003921656869351864,0.003921656869351864,0.003921656869351864,0.04168954119086266
54,-7.932977288663241,-35.00404021072292,0.003869916079565883,0.003869916079565883,0.003869916079565883,0.04133296385407448
55,-7.932984544139112,-35.00253272189673,0.003817943390458822,0.003817943390458822,0.003817943390458822,0.04097120091319084
56,-7.932991794163942,-35.00102523164829,0.003765784902498126,0.003765784902498126,0.003765784902498126,0.0406046025454998
57,-7.932999038737704,-34.99951773997869,0.003713491838425398,0.003713491838425398,0.003713491838425398,0.04023357480764389
58,-7.933006277860376,-34.99801024688897,0.00366112170740962,0.00366112170740962,0.00366112170740962,0.03985860571265221
59,-7.933013511531925,-34.99650275238024,0.003608737140893936,0.003608737140893936,0.003608737140893936,0.03948025405406952
60,-7.933020739752333,-34.99499525645353,0.003556405892595649,0.003556405892595649,0.003556405892595649,0.03909913077950478
61,-7.933027962521576,-34.99348775910992,0.003504198975861073,0.003504198975861073,0.003504198975861073,0.038715910166502
62,-7.933227986786043,-34.95127726256864,0.002433361485600471,0.002433361485600471,0.002433361485600471,0.03099982440471649
63,-7.933235051460704,-34.9497697246,0.002446430502459407,0.002446430502459407,0.002446430502459407,0.0313158892095089
64,-7.933242110683461,-34.94826218524654,0.002464489080011845,0.002464489080011845,0.002464489080011845,0.03169652074575424
65,-7.933249164454287,-34.94675464450931,0.002486511366441846,0.002486511366441846,0.002486511366441846,0.03212917223572731
66,-7.933256212773159,-34.94524710238939,0.002511431463062763,0.002511431463062763,0.002511431463062763,0.03260049596428871
67,-7.933263255640057,-34.94373955888785,0.002538229804486036,0.002538229804486036,0.002538229804486036,0.03309747204184532
68,-7.933270293054955,-34.94223201400576,0.00256599928252399,0.00256599928252399,0.00256599928252399,0.03360829129815102
69,-7.933277325017827,-34.94072446774418,0.002593983896076679,0.002593983896076679,0.002593983896076679,0.03412290662527084
70,-7.933284351528647,-34.93921692010419,0.002621595282107592,0.002621595282107592,0.002621595282107592,0.03463329747319221
71,-7.933291372587392,-34.93770937108685,0.002648407593369484,0.002648407593369484,0.002648407593369484,0.03513345122337341
72,-7.933298388194046,-34.93620182069323,0.002674142131581903,0.002674142131581903,0.002674142131581903,0.03561922162771225
73,-7.933305398348573,-34.93469426892442,0.002698645461350679,0.002698645461350679,0.002698645461350679,0.03608806431293488
74,-7.933312403050955,-34.93318671578145,0.002721862168982625,0.002721862168982625,0.002721862168982625,0.03653872385621071
75,-7.93335431676883,-34.92414136812663,0.002838218817487359,0.002838218817487359,0.002838218817487359,0.03888773173093796
76,-7.933805927005024,-35.00555175048492,0.003904907498508692,0.003904907498508692,0.003904907498508692,0.04154258593916893
77,-7.933813188706482,-35.00404426004102,0.003852313384413719,0.003852313384413719,0.003852313384413719,0.04117758944630623
78,-7.933820444956339,-35.00253676817379,0.003799451515078545,0.003799451515078545,0.003799451515078545,0.04080693423748016
79,-7.933827695754571,-35.00102927488431,0.003746367758139968,0.003746367758139968,0.003746367758139968,0.04043095931410789
80,-7.933834941101154,-34.99952178017364,0.003693114966154099,0.003693114966154099,0.003693114966154099,0.04005008563399315
81,-7.933842180996061,-34.99801428404286,0.003639752743765712,0.003639752743765712,0.003639752743765712,0.03966481238603592
82,-7.933849415439273,-34.99650678649302,0.003586346749216318,0.003586346749216318,0.003586346749216318,0.03927572444081306
83,-7.933856644430758,-34.99499928752522,0.003532968694344163,0.003532968694344163,0.003532968694344163,0.03888346627354622
84,-7.933863867970495,-34.99349178714048,0.003479693783447146,0.003479693783447146,0.003479693783447146,0.03848874941468239
85,-7.934063913572741,-34.95128120544227,0.002372853457927704,0.002372853457927704,0.002372853457927704,0.03032096289098263
86,-7.934070979001031,-34.94977366443212,0.002388124587014318,0.002388124587014318,0.002388124587014318,0.03066494315862656
87,-7.934078038976837,-34.94826612203711,0.002408845350146294,0.002408845350146294,0.002408845350146294,0.03107998333871365
88,-7.934085093500133,-34.94675857825834,0.002433814341202378,0.002433814341202378,0.002433814341202378,0.03155131265521049
89,-7.934092142570895,-34.94525103309687,0.002461793832480907,0.002461793832480907,0.002461793832480907,0.03206336125731468
90,-7.934099186189097,-34.94374348655375,0.00249161571264267,0.00249161571264267,0.00249161571264267,0.03260114043951035
91,-7.934106224354717,-34.94223593863007,0.002522255992516875,0.002522255992516875,0.002522255992516875,0.03315126895904541
92,-7.934113257067731,-34.94072838932689,0.002552879974246025,0.002552879974246025,0.002552879974246025,0.03370257839560509
93,-7.93412028432811,-34.93922083864528,0.0025828517973423,0.0025828517973423,0.0025828517973423,0.03424634411931038
94,-7.934127306135835,-34.93771328658631,0.002611728385090828,0.002611728385090828,0.002611728385090828,0.0347762443125248
95,-7.934134322490886,-34.93620573315106,0.002639233600348234,0.002639233600348234,0.002639233600348234,0.03528808429837227
96,-7.934141333393225,-34.93469817834058,0.002665231004357338,0.002665231004357338,0.002665231004357338,0.03577947616577148
97,-7.93414833884284,-34.93319062215595,0.002689691260457039,0.002689691260457039,0.002689691260457039,0.03624946251511574
98,-7.934155338839707,-34.93168306459823,0.002712665591388941,0.002712665591388941,0.002712665591388941,0.03669814765453339
99,-7.934190257031909,-34.92414525625081,0.002809908939525485,0.002809908939525485,0.002809908939525485,0.0386667288839817
100,-7.934641826238175,-35.00555580328465,0.003888212144374847,0.003888212144374847,0.003888212144374847,0.04139558970928192
101,-7.934649088714202,-35.0040483097994,0.003834745148196816,0.003834745148196816,0.003834745148196816,0.04102195426821709
102,-7.934656345738043,-35.00254081489081,0.003780970815569162,0.003780970815569162,0.003780970815569162,0.0406421460211277
103,-7.934663597309684,-35.00103331855995,0.003726936178281903,0.003726936178281903,0.003726936178281903,0.04025650024414062
104,-7.934670843429089,-34.99952582080789,0.003672695020213723,0.003672695020213723,0.003672695020213723,0.03986544907093048
105,-7.93467808409624,-34.9980183216357,0.003618309274315834,0.003618309274315834,0.003618309274315834,0.03946950659155846
106,-7.93468531931111,-34.99651082104445,0.003563847858458757,0.003563847858458757,0.003563847858458757,0.0390692763030529
107,-7.93469254907368,-34.9950033190352,0.003509386209771037,0.003509386209771037,0.003509386209771037,0.03866544365882874
108,-7.934699773383914,-34.99349581560903,0.003455005120486021,0.003455005120486021,0.003455005120486021,0.03825877234339714
109,-7.934899840324019,-34.95128514874462,0.002309482544660568,0.002309482544660568,0.002309482544660568,0.0296016987413168
110,-7.934906906505947,-34.94977760469261,0.002327257301658392,0.002327257301658392,0.002327257301658392,0.02997739985585213
111,-7.934913967234803,-34.94827005925574,0.002350999973714352,0.002350999973714352,0.002350999973714352,0.03043150156736374
112,-7.934921022510568,-34.94676251243509,0.002379298210144043,0.002379298210144043,0.002379298210144043,0.03094654716551304
