"longitude","latitude","day1","day2","day3","prediction"
-40.6431449545613,-9.47732087049885,0,0,0,0
-40.6304569599158,-9.47732087049885,0,0,0,0
-40.6177689652703,-9.47732087049885,0,0,0,0
-40.6812089384977,-9.46463287585337,0,0,0,0
-40.6685209438523,-9.46463287585337,0,0,0,0
-40.6558329492068,-9.46463287585337,0,0,0,0
-40.6431449545613,-9.46463287585337,0,0,0,0
-40.6304569599158,-9.46463287585337,0,0,0,0
-40.6177689652703,-9.46463287585337,0,0,0,0
-40.6050809706248,-9.46463287585337,0,0,0,0
-40.5923929759794,-9.46463287585337,0,0,0,0
-40.5797049813339,-9.46463287585337,0,0,0,0
-40.5670169866884,-9.46463287585337,0,0,0,0
-40.7700249010161,-9.45194488120788,0,0,0,0
-40.7065849277887,-9.45194488120788,0,0,0,0
-40.6938969331432,-9.45194488120788,0,0,0,0
-40.6812089384977,-9.45194488120788,0,0,0,0
-40.6685209438523,-9.45194488120788,0,0,0,0
-40.6558329492068,-9.45194488120788,0,0,0,0
-40.6431449545613,-9.45194488120788,0,0,0,0
-40.6304569599158,-9.45194488120788,0,0,0,0
-40.6177689652703,-9.45194488120788,0,0,0,0
-40.6050809706248,-9.45194488120788,0,0,0,0
-40.5923929759794,-9.45194488120788,0,0,0,0
-40.5797049813339,-9.45194488120788,0,0,0,0
-40.5670169866884,-9.45194488120788,0,0,0,0
-40.5543289920429,-9.45194488120788,0,0,0,0
-40.7573369063706,-9.4392568865624,0,0,0,0
-40.7446489117252,-9.4392568865624,0,0,0,0
-40.7319609170797,-9.4392568865624,0,0,0,0
-40.7192729224342,-9.4392568865624,0,0,0,0
-40.7065849277887,-9.4392568865624,0,0,0,0
-40.6938969331432,-9.4392568865624,0,0,0,0
-40.6812089384977,-9.4392568865624,0,0,0,0
-40.6685209438523,-9.4392568865624,0,0,0,0
-40.6558329492068,-9.4392568865624,0,0,0,0
-40.6431449545613,-9.4392568865624,0,0,0,0
-40.6304569599158,-9.4392568865624,0,0,0,0
-40.6177689652703,-9.4392568865624,0,0,0,0
-40.6050809706248,-9.4392568865624,0,0,0,0
-40.5923929759794,-9.4392568865624,0,0,0,0
-40.5797049813339,-9.4392568865624,0,0,0,0
-40.5670169866884,-9.4392568865624,0,0,0,0
-40.5543289920429,-9.4392568865624,0,0,0,0
-40.7573369063706,-9.42656889191692,0,0,0,0
-40.7446489117252,-9.42656889191692,0,0,0,0
-40.7319609170797,-9.42656889191692,0,0,0,0
-40.7192729224342,-9.42656889191692,0,0,0,0
-40.7065849277887,-9.42656889191692,0,0,0,0
-40.6938969331432,-9.42656889191692,0,0,0,0
-40.6812089384977,-9.42656889191692,0,0,0,0
-40.6685209438523,-9.42656889191692,0,0,0,0
-40.6558329492068,-9.42656889191692,0,0,0,0
-40.6431449545613,-9.42656889191692,0,0,0,0
-40.6304569599158,-9.42656889191692,0,0,0,0
-40.6177689652703,-9.42656889191692,0,0,0,0
-40.6050809706248,-9.42656889191692,0,0,0,0
-40.5923929759794,-9.42656889191692,0,0,0,0
-40.5797049813339,-9.42656889191692,0,0,0,0
-40.5670169866884,-9.42656889191692,0,0,0,0
-40.5543289920429,-9.42656889191692,0,0,0,0
-40.7573369063706,-9.41388089727143,0,0,0,0
-40.7446489117252,-9.41388089727143,0,0,0,0
-40.7319609170797,-9.41388089727143,0,0,0,0
-40.7192729224342,-9.41388089727143,0,0,0,0
-40.7065849277887,-9.41388089727143,0,0,0,0
-40.6938969331432,-9.41388089727143,0,0,0,0
-40.6812089384977,-9.41388089727143,0,0,0,0
-40.6685209438523,-9.41388089727143,0,0,0,0
-40.6558329492068,-9.41388089727143,0,0,0,0
-40.6431449545613,-9.41388089727143,0,0,0,0
-40.6304569599158,-9.41388089727143,0,0,0,0
